"x-value","y-value","z-value","timestamp","travel-mode"
"4.3382936","15.428236","-11.683704","01-11-2017 07:50:56","Cycling"
"9.308656","19.6133","-11.224017","01-11-2017 07:50:56","Cycling"
"-0.45968673","16.002844","-13.579912","01-11-2017 07:50:56","Cycling"
"-4.8937483","13.22557","-0.08619126","01-11-2017 07:51:00","Cycling"
"-4.1946416","14.662091","0.39264908","01-11-2017 07:51:00","Cycling"
"-3.514688","14.5567465","0.30645782","01-11-2017 07:51:00","Cycling"
"-6.5696893","14.298173","-0.7757214","01-11-2017 07:51:00","Cycling"
"-6.933608","14.748282","-0.59376204","01-11-2017 07:51:00","Cycling"
"-5.0182467","13.120225","-0.8331822","01-11-2017 07:51:00","Cycling"
"-6.7324953","15.533581","-1.292869","01-11-2017 07:51:01","Cycling"
"-6.799533","19.6133","3.3518825","01-11-2017 07:51:01","Cycling"
"-3.7732618","17.793707","3.6966474","01-11-2017 07:51:01","Cycling"
"-4.6160207","13.733141","-0.45010993","01-11-2017 07:51:02","Cycling"
"-4.4723687","16.654066","0.16280572","01-11-2017 07:51:02","Cycling"
"-3.763685","16.692375","-0.22984336","01-11-2017 07:51:02","Cycling"
"-2.9783869","15.7825775","-0.59376204","01-11-2017 07:51:02","Cycling"
"-2.8060043","14.039598","-0.10534488","01-11-2017 07:51:02","Cycling"
"-9.241618","11.348516","1.8004397","01-11-2017 07:51:14","Cycling"
"-8.7532015","11.013328","0.4213795","01-11-2017 07:51:14","Cycling"
"-10.065224","12.028469","0.89064306","01-11-2017 07:51:14","Cycling"
"-8.868123","10.821792","0.7757214","01-11-2017 07:51:14","Cycling"
"-9.787497","11.204864","0.32561144","01-11-2017 07:51:14","Cycling"
"-9.768343","10.113108","0.9768343","01-11-2017 07:51:15","Cycling"
"-11.3964","11.808203","1.0726024","01-11-2017 07:51:15","Cycling"
"-9.931149","11.147403","0.48841715","01-11-2017 07:51:15","Cycling"
"-9.097966","11.530476","2.3654714","01-11-2017 07:51:20","Cycling"
"-9.030929","11.473015","0.7757214","01-11-2017 07:51:21","Cycling"
"-8.580819","11.434708","0.6512229","01-11-2017 07:51:21","Cycling"
"-7.5465236","12.0571995","1.283292","01-11-2017 07:51:23","Cycling"
"-9.308656","11.118672","2.0015526","01-11-2017 07:51:26","Cycling"
"-9.758766","11.042058","2.7868507","01-11-2017 07:51:28","Cycling"
"-10.1226845","10.25676","2.7485435","01-11-2017 07:51:28","Cycling"
"-9.155427","10.524911","1.9536686","01-11-2017 07:51:28","Cycling"
"-10.199299","12.220005","2.5570073","01-11-2017 07:51:28","Cycling"
"-9.710882","12.220005","2.815581","01-11-2017 07:51:28","Cycling"
"-9.14585","10.6398325","0.82360536","01-11-2017 07:51:29","Cycling"
"-9.739613","11.21444","1.8195933","01-11-2017 07:51:29","Cycling"
"-9.394848","11.415554","1.2545617","01-11-2017 07:51:29","Cycling"
"-8.063671","11.626244","-0.1436521","01-11-2017 07:51:31","Cycling"
"-10.314221","11.616667","2.815581","01-11-2017 07:51:32","Cycling"
"-10.611102","12.421119","2.6910827","01-11-2017 07:51:32","Cycling"
"-8.341399","11.348516","1.5227122","01-11-2017 07:51:32","Cycling"
"-10.333375","10.773908","2.135628","01-11-2017 07:51:33","Cycling"
"-10.783484","10.668563","2.882619","01-11-2017 07:51:33","Cycling"
"-11.769896","14.097059","2.2026656","01-11-2017 07:51:33","Cycling"
"-14.039598","16.816874","1.8674773","01-11-2017 07:51:33","Cycling"
"-14.777013","16.395493","2.3175871","01-11-2017 07:51:33","Cycling"
"-10.208876","12.0093155","1.6759412","01-11-2017 07:51:33","Cycling"
"-10.180145","9.730036","2.0207062","01-11-2017 07:51:33","Cycling"
"-9.615114","10.812215","0.7374141","01-11-2017 07:51:33","Cycling"
"-10.323798","9.988609","4.1946416","01-11-2017 07:51:34","Cycling"
"-10.6877165","8.724471","3.6296098","01-11-2017 07:51:34","Cycling"
"-10.141838","9.643845","3.2561142","01-11-2017 07:51:35","Cycling"
"-10.46745","10.754754","1.6472107","01-11-2017 07:51:35","Cycling"
"-13.22557","11.999739","4.213795","01-11-2017 07:51:35","Cycling"
"-13.838486","12.430696","4.673482","01-11-2017 07:51:35","Cycling"
"-10.189722","10.553641","2.6527755","01-11-2017 07:51:35","Cycling"
"-12.306197","11.769896","4.405331","01-11-2017 07:51:35","Cycling"
"-11.9135475","11.712435","2.2697031","01-11-2017 07:51:36","Cycling"
"-13.158532","12.670115","3.6008794","01-11-2017 07:51:36","Cycling"
"-11.81778","11.444284","2.5091233","01-11-2017 07:51:36","Cycling"
"-12.066776","8.121132","6.933608","01-11-2017 07:51:36","Cycling"
"-11.319786","7.6710224","5.995081","01-11-2017 07:51:36","Cycling"
"-9.069236","12.181698","-2.0590134","01-11-2017 07:51:36","Cycling"
"-12.248735","13.8959465","-0.45968673","01-11-2017 07:51:36","Cycling"
"-16.424223","15.188815","1.8387469","01-11-2017 07:51:36","Cycling"
"-16.242264","12.660539","1.2641385","01-11-2017 07:51:36","Cycling"
"-10.352529","13.139379","2.6719291","01-11-2017 07:51:36","Cycling"
"-18.588581","17.678785","9.011775","01-11-2017 07:51:36","Cycling"
"-19.6133","19.6133","13.781025","01-11-2017 07:51:36","Cycling"
"-19.58457","17.085024","9.940725","01-11-2017 07:51:36","Cycling"
"-14.288596","12.947843","3.3997664","01-11-2017 07:51:37","Cycling"
"-17.171215","18.760965","3.1603463","01-11-2017 07:51:37","Cycling"
"-11.741165","15.801731","0.93852705","01-11-2017 07:51:37","Cycling"
"-10.553641","11.329363","-6.4260373","01-11-2017 07:51:37","Cycling"
"-8.734048","11.176133","3.2561142","01-11-2017 07:51:37","Cycling"
