"x-value","y-value","z-value","timestamp","travel-mode"
"-10.534488","-4.5681367","9.050082","03-11-2017 17:16:30","Walk"
"-9.528923","-7.747637","10.879252","03-11-2017 17:16:30","Walk"
"-9.500193","-8.695741","6.7324953","03-11-2017 17:16:30","Walk"
"-10.390836","-7.383718","9.270349","03-11-2017 17:16:30","Walk"
"-9.490616","10.218452","5.861006","03-11-2017 17:16:31","Walk"
"-9.481039","10.1226845","5.602432","03-11-2017 17:16:31","Walk"
"-2.7485435","10.601525","8.762778","03-11-2017 17:16:33","Walk"
"-3.9839516","10.46745","9.720459","03-11-2017 17:16:33","Walk"
"-4.3957543","1.3599066","15.294161","03-11-2017 17:16:34","Walk"
"-3.8594532","4.9320555","12.401965","03-11-2017 17:16:39","Walk"
"-0.24899697","11.042058","8.781932","03-11-2017 17:16:40","Walk"
"-5.7269306","1.7812861","16.46253","03-11-2017 17:16:41","Walk"
"-17.78413","6.3685765","2.0111294","03-11-2017 17:16:45","Walk"
"18.86631","-5.985504","9.251195","03-11-2017 17:16:45","Walk"
"-7.4986396","12.660539","-4.8745947","03-11-2017 17:16:45","Walk"
"-3.8115692","17.860744","12.497733","03-11-2017 17:16:45","Walk"
"-2.1930888","18.626888","-0.2777274","03-11-2017 17:16:45","Walk"
"0.21068975","19.201498","-1.4077905","03-11-2017 17:16:45","Walk"
"9.232041","10.773908","-3.371036","03-11-2017 17:16:50","Walk"
"11.233594","9.461885","-4.817134","03-11-2017 17:16:50","Walk"
"11.070788","7.1347213","-4.9799395","03-11-2017 17:16:50","Walk"
"6.1387334","5.439626","-11.271901","03-11-2017 17:16:50","Walk"
"5.707777","11.425131","-5.535394","03-11-2017 17:16:51","Walk"
"2.1643584","12.0093155","-6.694188","03-11-2017 17:16:53","Walk"
"2.777274","12.823344","-6.435614","03-11-2017 17:16:53","Walk"
"2.5570073","13.206416","-5.6982","03-11-2017 17:16:53","Walk"
"10.180145","11.789049","1.7621324","03-11-2017 17:16:53","Walk"
"7.967903","15.993267","1.5035586","03-11-2017 17:16:53","Walk"
"5.841852","18.425776","-2.1643584","03-11-2017 17:16:53","Walk"
"4.060566","16.338032","-4.501099","03-11-2017 17:16:53","Walk"
"-9.299079","13.445837","-6.2728086","03-11-2017 17:16:53","Walk"
"-1.6472107","12.890382","-5.6790466","03-11-2017 17:16:54","Walk"
"0.22984336","14.566323","-6.1770406","03-11-2017 17:16:54","Walk"
