x-value,y-value,z-value,timestamp,travel_mode
0.781799315,0.7496872,14.383034,12-10-2017 12:04:11,Walk
13.351288,-5.721695,5.4595947,12-10-2017 12:04:12,Walk
14.749893,-4.3805237,0.7852173,12-10-2017 12:04:13,Walk
11.860565,-6.6764374,7.1303865,12-10-2017 12:04:14,Walk
14.2617565,-7.2076416,7.830887,12-10-2017 12:04:15,Walk
14.688873,-3.1793213,6.090103,12-10-2017 12:04:16,Walk
13.249596,-6.4132233,5.76169575,12-10-2017 12:04:17,Walk
12.079498,-2.7151184,7.121414,12-10-2017 12:04:18,Walk
14.8007435,-5.54881285,7.0867157,12-10-2017 12:04:19,Walk
13.779602,-6.001663,6.228897,12-10-2017 12:04:20,Walk
12.70043925,-6.5920868,7.4438477,12-10-2017 12:04:21,Walk
12.9863815,-5.08879855,9.4717635,12-10-2017 12:04:22,Walk
13.569038,-5.2634735,4.3654785,12-10-2017 12:04:24,Walk
13.634842,-7.09877,2.4302826,12-10-2017 12:04:25,Walk
15.089676,-6.1434326,3.4681702,12-10-2017 12:04:26,Walk
14.088272,-5.456085,3.8540192,12-10-2017 12:04:27,Walk
14.266541,-5.3699493,4.005966,12-10-2017 12:04:28,Walk
13.0904695,-6.5801239,5.0498275,12-10-2017 12:04:29,Walk
15.0113145,-2.90235135,8.2155305,12-10-2017 12:04:30,Walk
13.850189,-7.4552917,5.7168274,12-10-2017 12:04:31,Walk
14.4992445,-6.39347835,5.9806365,12-10-2017 12:04:32,Walk
14.49147,-3.231964,3.5884094,12-10-2017 12:04:33,Walk
15.022675,-3.959381,5.036072,12-10-2017 12:04:34,Walk
14.51181,-2.8628693,3.09249875,12-10-2017 12:04:35,Walk
12.760269,-4.99128715,6.8773422,12-10-2017 12:04:36,Walk
14.2868805,-7.689789,4.154312,12-10-2017 12:04:37,Walk
12.726761,-5.79347985,1.9110489,12-10-2017 12:04:38,Walk
12.8858795,-2.9878998,4.429489,12-10-2017 12:04:40,Walk
12.985184,-6.169159,1.4671783,12-10-2017 12:04:44,Walk
13.316589,-7.30455,1.9732513,12-10-2017 12:04:45,Walk
12.994766,-6.663269,5.2813263,12-10-2017 12:04:48,Walk
13.1209795,-5.99028775,2.38960265,12-10-2017 12:04:49,Walk
13.481102,-3.4616698,3.5943909,12-10-2017 12:04:50,Walk
13.336937,-5.75997915,2.7120361,12-10-2017 12:04:51,Walk
14.122971,-4.222595,0.46099854,12-10-2017 12:04:52,Walk
12.98877,-5.5063477,1.65979,12-10-2017 12:04:53,Walk
13.0366285,-5.8072435,1.260200485,12-10-2017 12:04:54,Walk
13.819092,-5.2359467,1.6861115,12-10-2017 12:04:55,Walk
14.6643525,-3.31152345,3.2187195,12-10-2017 12:04:56,Walk
13.720978,-4.940445,3.5094452,12-10-2017 12:04:57,Walk
13.901039,-2.02657315,0.78881073,12-10-2017 12:04:59,Walk
13.102432,-5.142639,1.8703613,12-10-2017 12:05:00,Walk
14.10025,-3.4509125,1.400177,12-10-2017 12:05:01,Walk
13.504425,-4.258484,2.3919983,12-10-2017 12:05:02,Walk
13.670731,-3.5980682,2.5403595,12-10-2017 12:05:03,Walk
12.426468,-6.479019,1.3678741,12-10-2017 12:05:05,Walk
12.429451,-6.3037491,2.45840455,12-10-2017 12:05:06,Walk
12.652588,-6.3234863,0.308448785,12-10-2017 12:05:07,Walk
14.619492,-2.8419342,-0.22215271,12-10-2017 12:05:08,Walk
12.738724,-6.263672,-0.6014252,12-10-2017 12:05:09,Walk
12.604721,-6.7601776,1.8560028,12-10-2017 12:05:10,Walk
13.595352,-5.8018494,1.158493,12-10-2017 12:05:11,Walk
13.0342405,-7.2985687,2.1784363,12-10-2017 12:05:12,Walk
12.139328,-6.51013185,1.84165195,12-10-2017 12:05:13,Walk
12.952881,-5.109131,2.6300812,12-10-2017 12:05:14,Walk
13.428459,-2.98011775,4.3140335,12-10-2017 12:05:15,Walk
-6.4158173,5.2314453,10.708252,12-10-2017 12:05:16,Walk
11.046997,-8.668457,6.660797,12-10-2017 12:05:20,Walk
13.5068205,-5.5506135,7.48931115,12-10-2017 12:05:21,Walk
13.864548,-3.7392426,4.2835236,12-10-2017 12:05:22,Walk
13.07851425,-7.3721465,4.2398605,12-10-2017 12:05:23,Walk
14.7881775,-3.1577911,5.0683746,12-10-2017 12:05:24,Walk
13.765244,-4.820801,4.277542,12-10-2017 12:05:25,Walk
12.553284,-6.1751404,1.6430511,12-10-2017 12:05:26,Walk
12.566444,-6.619606,2.99858095,12-10-2017 12:05:27,Walk
13.153885,-4.2154083,3.7977905,12-10-2017 12:05:28,Walk
12.010117,-6.9695587,3.0631866,12-10-2017 12:05:29,Walk
11.6308515,-7.0694581,3.9138336,12-10-2017 12:05:30,Walk
12.757874,-7.11911,4.0484314,12-10-2017 12:05:31,Walk
10.20652,-10.120308,3.27614595,12-10-2017 12:05:32,Walk
12.242218,-9.150604,3.2964935,12-10-2017 12:05:33,Walk
15.057373,-7.521103,5.3256073,12-10-2017 12:05:34,Walk
12.9552765,-6.847519,6.0135345,12-10-2017 12:05:35,Walk
10.208313,-8.633759,3.775055,12-10-2017 12:05:36,Walk
11.579407,-9.097961,2.6097412,12-10-2017 12:05:37,Walk
12.072327,-11.689392,4.2428436,12-10-2017 12:05:38,Walk
11.803131,-10.004852,1.675354,12-10-2017 12:05:39,Walk
13.905228,-8.672043,2.6193237,12-10-2017 12:05:40,Walk
13.93634,-9.243927,1.6717529,12-10-2017 12:05:41,Walk
15.62147525,-4.66645815,3.63865665,12-10-2017 12:05:42,Walk
16.980011,-4.551605,3.6386566,12-10-2017 12:05:43,Walk
14.2767105,-4.34461975,2.2418518,12-10-2017 12:05:44,Walk
13.450592,-4.4570923,2.402771,12-10-2017 12:05:46,Walk
13.864548,-4.859085,0.74453735,12-10-2017 12:05:47,Walk
13.072525,-5.882019,1.4635773,12-10-2017 12:05:56,Walk
14.001541,-9.7260895,3.84983065,12-10-2017 12:05:57,Walk
14.331146,-6.0207977,6.4334717,12-10-2017 12:05:58,Walk
14.3347395,-6.97613515,6.57166285,12-10-2017 12:05:59,Walk
15.098053,-6.458679,3.611145,12-10-2017 12:06:00,Walk
13.6988445,-4.36855315,6.7517242,12-10-2017 12:06:01,Walk
13.388382,-4.56057735,2.1389618,12-10-2017 12:06:02,Walk
13.805923,-4.940445,1.9313812,12-10-2017 12:06:03,Walk
13.418289,-5.922699,1.2721558,12-10-2017 12:06:04,Walk
14.1235735,-5.1276779,1.40854645,12-10-2017 12:06:05,Walk
14.587189,-5.072052,1.6023712,12-10-2017 12:06:06,Walk
14.515396,-5.520096,1.53178405,12-10-2017 12:06:07,Walk
13.6450045,-6.61601265,2.731781,12-10-2017 12:06:08,Walk
14.39575175,-5.515915,0.480133055,12-10-2017 12:06:09,Walk
