x-value,y-value,z-value,timestamp,travel_mode,disp(mtr),speed(m/s),aggr_acc
10.958466,-7.107147,6.356903,12-10-2017 12:06:13,Walk,1539.62811177,1532.36502476,14.5261740078
14.1331405,-6.76676175,3.6697693,12-10-2017 12:06:14,Walk,1556.5053302,1548.45856172,16.093536954
13.625267,-6.84632115,4.7585068,12-10-2017 12:06:15,Walk,1572.41931405,1564.43239661,15.9738348895
13.285492,-5.6917877,2.2233124,12-10-2017 12:06:16,Walk,1586.36749842,1579.05579782,14.6234012094
7.2591705,-1.9506073,12.728989,12-10-2017 12:06:19,Walk,1601.2298157,1593.8384764,14.7826785851
14.039223,-10.287201,4.9935913,12-10-2017 12:06:26,Walk,1620.99892636,1611.94544304,18.1069666408
11.987381,-7.9888916,3.2378693,12-10-2017 12:06:27,Walk,1634.0928549,1626.71038428,14.7649412406
13.121582,-6.150009,5.989609,12-10-2017 12:06:28,Walk,1650.2309363,1642.39075229,15.6803680077
12.888275,-1.0341492,5.8974915,12-10-2017 12:06:29,Walk,1663.70751522,1656.60192758,14.2111752869
14.8976515,1.19655605,4.3355712,12-10-2017 12:06:30,Walk,1679.94459505,1672.16370589,15.5617783118
16.892067,-5.3585815,6.71224215,12-10-2017 12:06:33,Walk,1700.58902322,1691.11391744,18.950211553
12.760269,-5.532669,-0.00920105,12-10-2017 12:06:34,Walk,1711.9760529,1705.02200775,13.908090303
13.747299,0.8980408,2.345337,12-10-2017 12:06:35,Walk,1725.98422265,1718.99681768,13.9748099349
13.7383345,-5.6654663,7.35650635,12-10-2017 12:06:38,Walk,1743.86958271,1735.57866103,16.5818433507
11.766037,-7.327286,4.4809265,12-10-2017 12:06:39,Walk,1757.42967383,1750.1460029,14.5673418684
13.558273,-7.8351592,4.89070125,12-10-2017 12:06:40,Walk,1774.754025,1766.55135097,16.4053480655
12.861954,-7.1825104,4.2823334,12-10-2017 12:06:41,Walk,1789.56336012,1781.8926904,15.3413394361
11.456177,-6.613022,4.6029663,12-10-2017 12:06:42,Walk,1802.90143948,1795.89852312,14.0058327202
12.942116,-4.32548525,4.88173685,12-10-2017 12:06:43,Walk,1817.63763474,1810.3912642,14.4927410754
14.213898,-7.6479187,4.2907104,12-10-2017 12:06:45,Walk,1835.44331887,1827.09263398,16.7013697801
11.360458,-5.9693604,4.453415,12-10-2017 12:06:46,Walk,1847.46869574,1840.67667516,13.5840411777
13.713806,-5.494385,3.9389648,12-10-2017 12:06:47,Walk,1863.61109071,1855.96628552,15.2896103688
13.901039,-5.6020508,1.03407285,12-10-2017 12:06:48,Walk,1878.50081728,1870.9893067,15.023021171
13.995552,-2.8335571,4.737564,12-10-2017 12:06:49,Walk,1893.55665761,1886.0342073,15.0449006071
13.1562805,-5.70853435,2.2424469,12-10-2017 12:06:50,Walk,1907.80765927,1900.54984195,14.515634644
12.471924,-5.541031,2.6923065,12-10-2017 12:06:51,Walk,1921.41550659,1914.46028504,13.9104430948
13.101242,-4.0227966,2.8047638,12-10-2017 12:06:52,Walk,1935.44378576,1928.44928552,13.989000479
12.239822,-8.020004,4.3696747,12-10-2017 12:06:53,Walk,1951.35698004,1943.72108187,15.2717963493
12.973221,-6.1236877,3.619522,12-10-2017 12:06:54,Walk,1965.91423725,1958.51651879,14.7954369206
12.2793045,-6.7069397,4.4306795,12-10-2017 12:06:55,Walk,1980.53104536,1973.19286983,14.6763510443
10.796951,-9.113525,3.6996765,12-10-2017 12:06:56,Walk,1995.10098965,1987.79828304,14.6054132097
13.015091,-6.408432,0.82110596,12-10-2017 12:06:57,Walk,2009.594001,2002.32876168,14.5304786375
-0.123291016,-5.195877,12.951523,12-10-2017 12:07:43,Walk,2023.26192065,2016.284201,13.9554393157
0.98099517,0.68328857,14.996788,12-10-2017 12:07:44,Walk,2038.85074684,2031.3285649,15.0443638985
4.17002865,4.1708297,13.8655855,12-10-2017 12:07:47,Walk,2053.9303059,2046.39639223,15.0678273346
2.8551788,5.821274,12.542358,12-10-2017 12:07:49,Walk,2067.57509728,2060.51552893,14.1191367004
11.567436,4.1821975,9.6338805,12-10-2017 12:07:50,Walk,2083.95146312,2076.13948506,15.6239561261
12.733948,-8.110931,5.3591003,12-10-2017 12:07:51,Walk,2100.17043023,2092.16011517,16.020630118
12.920578,-6.818802,2.9315796,12-10-2017 12:08:08,Walk,2114.51120016,2107.0608385,14.9007233221
12.8452075,-5.677429,8.331589,12-10-2017 12:08:09,Walk,2131.55487542,2123.39019645,16.3293579492
5.3365326,1.0368347,13.729187,12-10-2017 12:08:11,Walk,2145.53967521,2138.15651562,14.766319178
-2.14402775,2.2673416,14.659996,12-10-2017 12:08:12,Walk,2160.63916772,2153.14495035,14.9884347296
-3.378128,2.192566,15.367081,12-10-2017 12:08:13,Walk,2176.97401064,2169.03099054,15.8860401897
-4.4806213,4.29106905,13.1052625,12-10-2017 12:08:16,Walk,2190.78032567,2183.5305473,14.4995567525
-16.289803,-6.04174045,10.73696125,12-10-2017 12:08:17,Walk,2214.1666527,2203.95461756,20.4240702684
-14.088409,-5.2850037,7.347534,12-10-2017 12:08:18,Walk,2229.07237569,2220.69978965,16.7451720846
-4.463272,11.011307,9.132584,12-10-2017 12:08:19,Walk,2243.17846801,2235.68557522,14.9857855754
14.784592,-5.9741364,5.752716,12-10-2017 12:08:20,Walk,2261.11348248,2252.63751339,16.9519381697
12.8709335,-6.00643915,2.99977875,12-10-2017 12:08:21,Walk,2274.41268398,2267.15429379,14.5167803928
11.889282,-7.1382446,3.2390594,12-10-2017 12:08:22,Walk,2288.51552979,2281.39511779,14.2408240015
13.9566725,-3.714119,-0.16053772,12-10-2017 12:08:24,Walk,2303.06008049,2295.83842626,14.4433084706
13.246002,-5.6941833,-1.5944366,12-10-2017 12:08:25,Walk,2317.5973479,2310.34437402,14.5059477632
15.850586,-4.985901,9.862396,12-10-2017 12:08:26,Walk,2339.32843974,2329.6670845,19.3227104772
16.871727,-6.09916685,6.5764465,12-10-2017 12:08:27,Walk,2358.32865246,2348.77479647,19.1077119717
13.46495075,-3.56994635,3.09667965,12-10-2017 12:08:28,Walk,2370.18010869,2363.04500462,14.2702081448
15.337326,-4.5169067,4.946335,12-10-2017 12:08:29,Walk,2388.14938772,2379.78126002,16.7362554025
10.799942,-7.3799286,8.651627,12-10-2017 12:08:30,Walk,2403.30558088,2395.46414059,15.6828805738
13.9375305,-4.7370453,4.084915,12-10-2017 12:08:31,Walk,2418.3793537,2410.74094933,15.2768087364
15.509613,-2.4925842,-2.2058029,12-10-2017 12:08:32,Walk,2434.53506489,2426.60369303,15.8627437046
-4.179718,-3.0746307,14.177849,12-10-2017 12:08:33,Walk,2449.24995756,2441.70120272,15.0975096876
-11.5801315,-3.0525055,10.1662825,12-10-2017 12:08:34,Walk,2465.26460028,2457.41013442,15.7089317032
-7.7522125,-3.281021,11.13179,12-10-2017 12:08:35,Walk,2478.3446025,2471.36644647,13.9563120505
-14.3988725,0.88368988,6.43706525,12-10-2017 12:08:36,Walk,2495.06190076,2487.163416,15.7969695229
5.845001,2.3433075,13.517426,12-10-2017 12:08:37,Walk,2509.53182783,2502.07569055,14.9122745547
9.078903,8.523972,6.4286957,12-10-2017 12:08:41,Walk,2523.09778822,2516.09042233,14.0147317756
7.705429,9.643814,10.666382,12-10-2017 12:08:43,Walk,2540.56150938,2532.40448036,16.3140580332
13.865753,-0.8343506,6.2516174,12-10-2017 12:08:44,Walk,2555.25366911,2547.63727286,15.2327924983
13.7508925,-3.087204,0.979637135,12-10-2017 12:08:45,Walk,2568.82806129,2561.76446515,14.1271922901
14.6655425,-3.6202011,0.675743105,12-10-2017 12:08:46,Walk,2584.44576579,2576.88533224,15.1208670905
15.0735245,1.5321503,1.35710145,12-10-2017 12:08:47,Walk,2599.70310573,2592.09718123,15.2118489915
14.14391325,0.56126405,1.66937255,12-10-2017 12:08:48,Walk,2613.47689671,2606.35032489,14.2531436556
14.261765,0.079696655,1.9577026,12-10-2017 12:08:49,Walk,2627.94391206,2620.74604967,14.39572478
14.2127075,-1.5563965,-1.0991211,12-10-2017 12:08:50,Walk,2642.2558348,2635.08590642,14.3398567545
13.651596,-3.9187012,-0.33821106,12-10-2017 12:08:51,Walk,2656.39629187,2649.29283006,14.2069236347
14.046402,-1.3835144,-1.6997223,12-10-2017 12:08:52,Walk,2670.61735346,2663.50917899,14.2163489384
13.57502,-0.441329975,-2.90092465,12-10-2017 12:08:53,Walk,2684.34197607,2677.39771038,13.8885313828
14.280899,-0.33665466,-2.404419,12-10-2017 12:08:54,Walk,2699.12642289,2691.88351872,14.4858083425
13.728165,0.23643494,-4.0219574,12-10-2017 12:08:55,Walk,2713.34424456,2706.19066928,14.3071505575
14.345505,-0.06266785,-4.0052185,12-10-2017 12:08:56,Walk,2728.53207112,2721.08493717,14.8942678973
13.528961,-1.1226883,-4.16793065,12-10-2017 12:08:57,Walk,2742.3862502,2735.28581252,14.2008753484
13.5606615,-0.35399628,-3.36273955,12-10-2017 12:08:58,Walk,2756.2496137,2749.26167997,13.9758674495
14.49028,-4.957184,-1.209198,12-10-2017 12:08:59,Walk,2772.30531482,2764.6241032,15.3624232298
15.028656,-0.90793612,-1.11707305,12-10-2017 12:09:00,Walk,2787.27026354,2779.72154343,15.0974402255
14.0290605,0.900444025,-2.3870697,12-10-2017 12:09:01,Walk,2801.11027269,2793.98069627,14.2591528398
13.647995,-1.2782288,-3.5912476,12-10-2017 12:09:02,Walk,2815.23621474,2808.15104191,14.1703456454
14.1821975,-0.3264770515,-3.98427585,12-10-2017 12:09:06,Walk,2830.25331502,2822.88589065,14.734848735
14.414894,-1.341041575,-3.319664,12-10-2017 12:09:07,Walk,2845.16519481,2837.73876009,14.8528694403
13.250793,-3.773941,-2.326645,12-10-2017 12:09:08,Walk,2858.69797527,2851.71157021,13.9728101238
14.096649,-2.48480225,-3.0785904,12-10-2017 12:09:09,Walk,2873.6735104,2866.35286367,14.6412934573
13.761055,-0.66565703,-3.91189575,12-10-2017 12:09:10,Walk,2887.83549596,2880.67461853,14.3217548629
13.621086,-1.95359805,-2.8135834,12-10-2017 12:09:11,Walk,2901.74237248,2894.71978783,14.0451693015
13.530746,-4.3649597,-1.9126892,12-10-2017 12:09:12,Walk,2916.237984,2909.06525194,14.345464108
13.664749,-2.1204987,-3.329239,12-10-2017 12:09:13,Walk,2930.40038383,2923.2886732,14.2234212582
15.0777055,-1.8973694,-2.9511719,12-10-2017 12:09:14,Walk,2946.50945949,2938.7691974,15.4805241955
15.6101075,-2.5398407,-2.42056275,12-10-2017 12:09:15,Walk,2962.76851165,2954.76874023,15.9995428363
13.255577,-3.64233395,-2.84529115,12-10-2017 12:09:16,Walk,2975.82612254,2968.80699511,14.038254875
14.032043,-2.5057373,-2.0359192,12-10-2017 12:09:17,Walk,2990.40501153,2983.20567273,14.3986776184
13.887283,-3.4269867,-3.222763,12-10-2017 12:09:18,Walk,3005.19932871,2997.86811005,14.6624373253
13.175415,-4.0682526,-2.269226,12-10-2017 12:09:19,Walk,3018.83012711,3011.84278809,13.9746780385
13.12397025,-5.72528075,-1.75357055,12-10-2017 12:09:20,Walk,3033.48090261,3026.26819777,14.4254096809
13.3453065,-4.20046225,-2.5982284,12-10-2017 12:09:21,Walk,3047.61314398,3040.49816191,14.229964143
13.570236,-2.421997,-2.3075104,12-10-2017 12:09:22,Walk,3061.46288114,3054.4746414,13.9764794855
13.356079,-4.189087,-2.2967377,12-10-2017 12:09:23,Walk,3075.75182814,3068.65943256,14.1847911585
13.8316495,-4.6503067,-1.065032975,12-10-2017 12:09:24,Walk,3090.60634339,3083.29070644,14.6312738862
14.733147,-4.67064675,-1.72006985,12-10-2017 12:09:25,Walk,3106.61747656,3098.84188652,15.5511800798
14.1193845,-3.437149,-2.3039093,12-10-2017 12:09:26,Walk,3120.91172505,3113.55511221,14.713225682
13.803528,-3.7595825,-2.0024261,12-10-2017 12:09:27,Walk,3135.22383393,3128.00092669,14.445814484
13.597755,-3.97434235,-2.44509125,12-10-2017 12:09:30,Walk,3149.56510581,3142.3770461,14.376119413
13.688675,-4.653305,-0.8466797,12-10-2017 12:09:31,Walk,3164.10116539,3156.85979229,14.4827461896
13.6294555,-4.5390396,-2.6520691,12-10-2017 12:09:32,Walk,3178.77203587,3171.46795468,14.6081623837
13.378212,-4.90753935,-1.60221865,12-10-2017 12:09:33,Walk,3192.97753644,3185.80767585,14.3397211755
14.07991,-4.612625,-2.5539703,12-10-2017 12:09:34,Walk,3208.35976253,3200.8424003,15.0347244502
14.035629,-4.628174,-1.352768,12-10-2017 12:09:35,Walk,3223.10357567,3215.68318388,14.8407835798
13.766449,-4.850708,-1.6829834,12-10-2017 12:09:36,Walk,3237.72230974,3230.37593445,14.6927505694
14.008118,-2.3609772,-0.26283264,12-10-2017 12:09:37,Walk,3251.68811394,3244.58405411,14.2081196588
13.9662475,-2.1312714,-1.82056425,12-10-2017 12:09:38,Walk,3265.95117588,3258.82880196,14.2447478461
13.330948,-5.118698,-1.8708191,12-10-2017 12:09:39,Walk,3280.43167718,3273.23071877,14.4019168134
13.7808075,-4.114914,-3.872406,12-10-2017 12:09:40,Walk,3295.57209466,3288.12496936,14.8942505957
13.447006,-5.2216034,-1.5824738,12-10-2017 12:09:41,Walk,3309.8926175,3302.63673479,14.5117654253
13.712601,-4.661682,-2.5360107,12-10-2017 12:09:42,Walk,3324.69224714,3317.34040969,14.7036748986
14.5722275,-2.40285495,-1.95934295,12-10-2017 12:09:43,Walk,3339.68802119,3332.23881736,14.8984076672
13.9405215,-3.4957733,-1.46463775,12-10-2017 12:09:44,Walk,3353.90869051,3346.68539946,14.4465821008
13.992569,-3.6710434,-2.13043215,12-10-2017 12:09:45,Walk,3368.61862535,3361.30755005,14.6221505946
13.839432,-2.3992615,-2.594635,12-10-2017 12:09:46,Walk,3382.7328049,3375.59105328,14.2835032331
14.444809,-2.852707,-2.1938477,12-10-2017 12:09:47,Walk,3397.92057807,3390.47740314,14.886349855
14.9832,-3.0405426,-1.632721,12-10-2017 12:09:48,Walk,3413.54069993,3405.85293433,15.375531191
18.1435165,-5.03196725,0.582427975,12-10-2017 12:09:49,Walk,3434.10901319,3424.69032024,18.8373859051
12.311615,-6.8128204,-1.0787964,12-10-2017 12:09:50,Walk,3445.85862016,3438.80252018,14.1121999484
13.372818,-5.561371,-0.7832794,12-10-2017 12:09:51,Walk,3460.55896588,3453.30681731,14.5042971315
13.484085,-3.444931,-1.3264465,12-10-2017 12:09:52,Walk,3474.27720133,3467.28707333,13.9802560134
14.174423,-0.7314606,-3.0456848,12-10-2017 12:09:53,Walk,3489.06165416,3481.80346055,14.516387219
14.090073,-3.68959035,-3.2777939,12-10-2017 12:09:54,Walk,3504.19756972,3496.73286666,14.929406115
13.836441,-3.21640785,-3.0091934,12-10-2017 12:09:55,Walk,3518.51375631,3511.25345976,14.5205930982
13.685089,-1.9841003,-3.4776,12-10-2017 12:09:56,Walk,3532.64158819,3525.51221204,14.2587522841
13.555878,-3.4030457,-3.2119904,12-10-2017 12:09:57,Walk,3547.02345838,3539.85304294,14.3408308935
13.6815035,-2.97413635,-3.0307388,12-10-2017 12:09:58,Walk,3561.3410025,3554.17834931,14.3253063745
14.0308535,-2.3926773,-3.3400116,12-10-2017 12:09:59,Walk,3576.10840226,3568.79838461,14.6200352971
14.589569,-2.6852112,-3.2012177,12-10-2017 12:10:00,Walk,3591.56251812,3583.97447362,15.1760890073
13.5576705,-3.27503205,-3.4291382,12-10-2017 12:10:01,Walk,3605.51894668,3598.33745566,14.362982041
13.6575775,-4.143631,-2.51807405,12-10-2017 12:10:02,Walk,3620.07658042,3612.8302055,14.492749841
13.679108,-3.2379456,-1.7679291,12-10-2017 12:10:03,Walk,3634.08197452,3626.99805151,14.1678460144
13.821472,-3.6291656,-2.4032135,12-10-2017 12:10:04,Walk,3648.73404871,3641.48871631,14.4906647993
14.094254,-2.06427,-2.240509,12-10-2017 12:10:05,Walk,3663.11833595,3655.90846274,14.4197464273
13.959061,-1.7855072,-3.1342163,12-10-2017 12:10:06,Walk,3677.53483892,3670.32604686,14.4175841173
14.2880785,-4.258484,-2.60241695,12-10-2017 12:10:07,Walk,3693.02796321,3685.46065776,15.1346109029
14.2007445,-2.58470155,-3.7509765,12-10-2017 12:10:08,Walk,3707.83086596,3700.3741299,14.9134721363
15.5108185,-3.0118256,-3.1701202,12-10-2017 12:10:09,Walk,3724.5472359,3716.4895339,16.1154039995
14.080498,-0.483207705,-1.6399078,12-10-2017 12:10:10,Walk,3737.76539405,3730.67344066,14.1839067681
14.775017,-2.2909851,-1.9844742,12-10-2017 12:10:11,Walk,3753.29749259,3745.75614194,15.0827012809
13.397949,-3.5849,-1.6686249,12-10-2017 12:10:12,Walk,3766.71006574,3759.72542448,13.9692825325
13.30283375,-5.19228375,-1.0165786635,12-10-2017 12:10:13,Walk,3781.19998883,3774.04180071,14.3163762349
