x-value,y-value,z-value,timestamp,travel_mode,disp(mtr),speed(m/s),aggr_acc
13.3674395,-2.1719437,-10.7326355,04-09-2017 07:31:44,Dummy shake,256.024824906,247.384870581,17.2799086513
13.5181885,-3.0237885,-11.553963,04-09-2017 07:31:45,Dummy shake,274.442258684,265.423129317,18.0382587358
11.5423125,-2.0343628,-9.402222,04-09-2017 07:31:46,Dummy shake,287.961366246,280.448620603,15.025491286
14.990372,1.2557678,8.866974,04-09-2017 07:31:47,Dummy shake,306.641190639,297.91033396,17.4617133576
15.467743,-0.0889892575,-0.6917495,04-09-2017 07:31:48,Dummy shake,321.135522817,313.393793198,15.4834592379
12.761459,-5.996872,-8.815979,04-09-2017 07:31:49,Dummy shake,338.337976678,330.023248851,16.6294556532
9.243408,-1.7388382,15.2378695,04-09-2017 07:31:50,Dummy shake,356.88358834,347.930141844,17.9068929923
10.9142,-3.76377105,-12.88797,04-09-2017 07:31:51,Dummy shake,373.884281898,365.23290188,17.3027600364
11.024277,-0.6955719,-19.223557,04-09-2017 07:31:52,Dummy shake,398.489753905,387.404136563,22.1712346831
9.660355,-2.2233887,9.532181,04-09-2017 07:31:53,Dummy shake,408.032730286,401.156532378,13.7523958151
14.155273,-4.554001,8.412338,04-09-2017 07:31:54,Dummy shake,426.783193227,418.240972944,17.0844405656
22.9937665,8.74650565,9.1774445,04-09-2017 07:31:55,Dummy shake,457.626761366,444.498165225,26.2571922812
17.9814,-4.0311737,4.8506317,04-09-2017 07:31:56,Dummy shake,473.081322929,463.553603694,19.0554384691
16.3638535,-5.0798263,4.5150299,04-09-2017 07:31:57,Dummy shake,490.132225199,481.272684698,17.7190810034
10.857971,-0.93963623,11.164093,04-09-2017 07:31:58,Dummy shake,504.675349113,496.874460974,15.6017762769
0.5951538,-0.42637634,20.516434,04-09-2017 07:31:59,Dummy shake,527.668699965,517.403953635,20.5294926607
0.3319397,1.7104034,15.893509,04-09-2017 07:32:00,Dummy shake,541.387039492,533.392677539,15.9887239043
14.6027375,-1.94522095,14.2322845,04-09-2017 07:32:01,Dummy shake,564.11821961,553.876372253,20.4836947138
15.5239715,4.39515675,8.290909,04-09-2017 07:32:02,Dummy shake,581.085986337,572.016114976,18.1397427224
17.9879765,5.23503875,-7.57769765,04-09-2017 07:32:04,Dummy shake,602.329271684,592.224886115,20.2087711391
21.3498995,7.89884965,1.2416534,04-09-2017 07:32:05,Dummy shake,626.421982624,615.022950454,22.7980643393
14.3090135,-1.1095276,-3.0199661,04-09-2017 07:32:07,Dummy shake,637.022336961,629.689208125,14.6662576714
16.366249,-3.8026504,-3.725853,04-09-2017 07:32:08,Dummy shake,655.504737041,646.899560736,17.2103526103
12.190773,-6.12847135,8.2974855,04-09-2017 07:32:09,Dummy shake,670.853643673,662.868949361,15.9693886247
14.028458,0.46614075,14.917236,04-09-2017 07:32:10,Dummy shake,693.592920696,683.351596917,20.4826475568
4.410507,-5.298172,13.748337,04-09-2017 07:32:11,Dummy shake,706.421380831,698.73145286,15.3798559422
7.3064195,-2.2538986,31.4588085,04-09-2017 07:32:12,Dummy shake,747.293485646,731.106141384,32.3746885244
6.098648,1.2198792,28.860214,04-09-2017 07:32:13,Dummy shake,775.390286637,760.628904886,29.5227635024
4.3494873,-0.055496216,26.356125,04-09-2017 07:32:14,Dummy shake,800.697901634,787.341569385,26.7126644987
4.23703,-0.61302185,22.118423,04-09-2017 07:32:15,Dummy shake,821.13496998,809.870503115,22.5289337301
2.94550325,-0.25230408,17.8239135,04-09-2017 07:32:16,Dummy shake,836.971627874,827.937919621,18.067416506
3.9666443,1.054779,17.179642,04-09-2017 07:32:17,Dummy shake,854.432647044,845.601071236,17.6631516154
3.534729,0.545105,19.28891,04-09-2017 07:32:18,Dummy shake,875.027596167,865.218754524,19.6176832871
3.8398132,0.8322449,17.365082,04-09-2017 07:32:19,Dummy shake,891.924773642,883.022767269,17.8040127458
2.7343292,0.697052,15.674561,04-09-2017 07:32:20,Dummy shake,906.912559555,898.94929546,15.9265281906
6.3008423,-1.6096344,8.244843,04-09-2017 07:32:21,Dummy shake,914.700650594,909.450198882,10.5009034224
1.9123993,-0.26965332,15.752319,04-09-2017 07:32:22,Dummy shake,933.255607096,925.320471025,15.8702721424
10.903427,8.8398285,11.316025,04-09-2017 07:32:23,Dummy shake,952.365421526,943.350438026,18.0299670009
8.067932,4.4681396,10.794403,04-09-2017 07:32:24,Dummy shake,964.647001183,957.548146797,14.1977087718
3.7488937,-0.95220185,15.724808,04-09-2017 07:32:25,Dummy shake,981.838444813,973.741678808,16.1935320105
2.051178,-1.0867996,18.6548235,04-09-2017 07:32:26,Dummy shake,1001.93972014,992.540373028,18.7986942199
1.6455994,-0.12487793,16.171066,04-09-2017 07:32:27,Dummy shake,1016.92296265,1008.79543278,16.2550597495
2.0272522,0.24360657,15.954514,04-09-2017 07:32:29,Dummy shake,1032.92239132,1024.8800718,16.0846390267
-3.114914,-0.5926819,14.658798,04-09-2017 07:32:30,Dummy shake,1047.37678756,1039.87788231,14.9978105024
-4.98670195,1.85816955,13.964287,04-09-2017 07:32:31,Dummy shake,1062.29379025,1054.82182094,14.9439386319
6.214691,5.4791107,10.891312,04-09-2017 07:32:32,Dummy shake,1075.34847092,1068.50625426,13.6844333229
1.96923065,1.7899704,22.193207,04-09-2017 07:32:33,Dummy shake,1102.03453599,1090.85844208,22.3521878198
-2.026184,2.1279602,22.671173,04-09-2017 07:32:34,Dummy shake,1125.14962715,1113.71923212,22.8607900434
-1.6014557,6.75447835,11.781441,04-09-2017 07:32:35,Dummy shake,1134.23087462,1127.39366046,13.6744283309
-1.38251495,-0.80145263,18.5226135,04-09-2017 07:32:36,Dummy shake,1155.28078994,1145.98508011,18.5914196547
1.0557709,-2.6840057,17.722809,04-09-2017 07:32:37,Dummy shake,1172.91902003,1163.94104006,17.9559599476
1.2376251,-0.9360504,17.283737,04-09-2017 07:32:38,Dummy shake,1189.97092307,1181.2942954,17.3532553408
1.8238678,-1.8046417,17.020523,04-09-2017 07:32:39,Dummy shake,1207.11353656,1198.50712284,17.2128274438
1.4517822,-0.26008606,15.678146,04-09-2017 07:32:40,Dummy shake,1222.12817386,1214.25449019,15.7473673454
1.17900085,0.01509094,15.262993,04-09-2017 07:32:41,Dummy shake,1237.21719383,1229.56295928,15.3084690959
-0.405044555,-0.414413455,17.389618,04-09-2017 07:32:42,Dummy shake,1255.66186503,1246.96222978,17.3992704959
1.35247805,-1.6461182,16.948135,04-09-2017 07:32:43,Dummy shake,1272.58450348,1264.04374558,17.0815157987
1.2615509,-1.3392487,16.39241,04-09-2017 07:32:44,Dummy shake,1288.78675383,1280.53908442,16.4953388374
4.15448,-1.4780273,16.254822,04-09-2017 07:32:45,Dummy shake,1305.80255391,1297.38139741,16.842312995
0.32237244,1.0428162,15.994003,04-09-2017 07:32:46,Dummy shake,1321.42820434,1313.41260203,16.0312046204
2.169632,-0.58011628,15.219322,04-09-2017 07:32:47,Dummy shake,1336.48880406,1328.79673672,15.3841346865
2.054779,0.074920654,14.163498,04-09-2017 07:32:51,Dummy shake,1350.26468753,1343.10870393,14.3119672107
2.100235,-1.2124176,16.051422,04-09-2017 07:32:52,Dummy shake,1367.45907264,1359.34228307,16.2335791406
2.515396,-0.92767334,14.816727,04-09-2017 07:32:53,Dummy shake,1381.92827842,1374.39961331,15.0573302366
-0.708335885,-0.229568485,15.85043325,04-09-2017 07:32:54,Dummy shake,1398.2014834,1390.2675267,15.8679133987
2.2378235,-1.3595734,16.227295,04-09-2017 07:32:55,Dummy shake,1414.92332,1406.70472223,16.4371955292
3.0166931,-1.50494385,15.6458435,04-09-2017 07:32:56,Dummy shake,1430.71211385,1422.70964998,16.0049277436
2.3861771,-1.29497525,16.060402,04-09-2017 07:32:57,Dummy shake,1447.1420354,1438.99790693,16.2882569495
3.55448155,-1.0808182,14.561897,04-09-2017 07:32:58,Dummy shake,1461.5404343,1454.02625851,15.0283515832
2.7391205,0.067138672,15.0123445,04-09-2017 07:32:59,Dummy shake,1476.91675864,1469.28659193,15.2603334204
2.9616547,0.15866089,15.548935,04-09-2017 07:33:00,Dummy shake,1493.03050464,1485.11586707,15.8292751405
1.1478882,0.644409175,15.7445525,04-09-2017 07:33:09,Dummy shake,1508.81510016,1500.91535579,15.7994887237
1.5630493,1.0404205,14.193405,04-09-2017 07:33:11,Dummy shake,1522.39095294,1515.23242056,14.3170647629
2.3514862,1.0069275,13.799774,04-09-2017 07:33:12,Dummy shake,1536.28470295,1529.26727548,14.0348549259
2.20970915,0.51220702,15.1989825,04-09-2017 07:33:13,Dummy shake,1552.3182416,1544.63458623,15.367310747
2.5441132,0.65756226,14.096497,04-09-2017 07:33:14,Dummy shake,1566.14356778,1558.97390727,14.3393210359
3.5598602,-1.341629,15.335968,04-09-2017 07:33:15,Dummy shake,1582.67506962,1574.77468217,15.8007749023
3.6914673,-1.0832062,14.547531,04-09-2017 07:33:16,Dummy shake,1597.34611501,1589.82230406,15.047621895
1.4745178,-0.506546,15.827698,04-09-2017 07:33:17,Dummy shake,1613.67875676,1605.72660586,15.9043017945
2.2994385,-1.8219986,15.699089,04-09-2017 07:33:18,Dummy shake,1629.68290162,1621.6974697,15.9708638384
2.4519806,-0.822387685,14.89151,04-09-2017 07:33:19,Dummy shake,1644.36909516,1636.81188667,15.1144169735
2.39455415,-1.5258789,16.1686785,04-09-2017 07:33:20,Dummy shake,1661.43603764,1653.22798732,16.4161006464
1.565445,1.0045319,15.0954895,04-09-2017 07:33:21,Dummy shake,1676.04246491,1668.43763904,15.2096517261
2.4268646,10.4998475,9.821716,04-09-2017 07:33:35,Dummy shake,1690.30898543,1683.01853663,14.5808975888
0.62387085,-2.4734344,18.513641,04-09-2017 07:33:36,Dummy shake,1711.05136543,1701.70708916,18.6885525294
4.95607,-11.033752,18.0578,04-09-2017 07:45:32,Dummy shake,10.8672725866,0,21.7345451731
12.215897,-12.998871,3.2593842,04-09-2017 07:45:35,Dummy shake,27.200190024,18.133460016,18.133460016
16.036636,4.0939484,4.462677,04-09-2017 07:45:36,Dummy shake,43.8465225686,35.2755017178,17.1420417018
4.110809,-10.5966185,7.12140655,04-09-2017 07:45:37,Dummy shake,55.394606753,48.6882384079,13.4127366902
-1.1928711,-40.27704,15.22052,04-09-2017 07:45:38,Dummy shake,113.298500935,91.7617467593,43.0735083513
11.996353,3.4398193,9.234268,04-09-2017 07:45:39,Dummy shake,115.048808234,107.286454409,15.5247076498
0.5410155,-12.240341,10.2081525,04-09-2017 07:45:40,Dummy shake,131.207811014,123.234025479,15.9475710699
-2.3635712,-16.741241,7.8464355,04-09-2017 07:45:44,Dummy shake,151.192921746,141.873289657,18.6392641779
3.68009185,-3.2624815,17.611847,04-09-2017 07:45:48,Dummy shake,169.301724478,160.158912871,18.2856232137
-1.6433258,2.156067,21.721817,04-09-2017 07:45:51,Dummy shake,192.994405502,182.049241292,21.8903284209
6.3971405,-0.37852478,21.892303,04-09-2017 07:45:53,Dummy shake,216.265672155,204.8601952,22.8109539088
2.917984,0.6103058,17.323212,04-09-2017 07:45:54,Dummy shake,231.2269688,222.438044266,17.5778490661
9.077698,-4.0383453,31.10167,04-09-2017 07:45:55,Dummy shake,271.413140986,255.088108746,32.6500644797
5.1098022,-2.5482178,18.642853,04-09-2017 07:45:56,Dummy shake,284.334626249,274.585787081,19.4976783351
5.063156,-1.3811188,30.371277,04-09-2017 07:45:57,Dummy shake,320.817858038,305.407167719,30.821380638
7.3130035,1.8246613,27.546555,04-09-2017 07:45:58,Dummy shake,348.245815319,333.966266119,28.5590984
