"x-value","y-value","z-value","timestamp","travel-mode"
"13.2265625","5.623871","4.5243073","11-10-2017 12:20:04","Dummy shake"
"-2.9399414","-3.3812103","13.806656","11-10-2017 12:20:04","Dummy shake"
"3.4509888","0.9303436","15.569275","11-10-2017 12:20:07","Dummy shake"
"3.3349304","0.072525024","15.587219","11-10-2017 12:20:07","Dummy shake"
"-1.133667","-1.1549988","15.045242","11-10-2017 12:20:07","Dummy shake"
"-1.3238983","-2.3490143","14.771271","11-10-2017 12:20:07","Dummy shake"
"6.7710266","12.602539","-4.898926","11-10-2017 12:20:07","Dummy shake"
"6.9803925","12.354889","-4.1607513","11-10-2017 12:20:07","Dummy shake"
"5.5865784","3.0049286","13.087921","11-10-2017 12:20:08","Dummy shake"
"3.818283","3.1114044","13.69928","11-10-2017 12:20:08","Dummy shake"
"1.2304535","0.4565735","18.104477","11-10-2017 12:20:08","Dummy shake"
"-0.029373169","-3.190094","20.018723","11-10-2017 12:20:08","Dummy shake"
"0.8751068","-7.107147","13.516235","11-10-2017 12:20:08","Dummy shake"
"11.214493","5.641815","-14.110107","11-10-2017 12:20:08","Dummy shake"
"12.261353","8.5168","-13.906708","11-10-2017 12:20:08","Dummy shake"
"11.248001","8.4151","-11.290161","11-10-2017 12:20:08","Dummy shake"
"8.892258","6.3046265","-9.070816","11-10-2017 12:20:08","Dummy shake"
"6.8332367","1.7415161","12.28154","11-10-2017 12:20:09","Dummy shake"
"6.0591583","2.3768158","17.033676","11-10-2017 12:20:09","Dummy shake"
"6.625061","2.1327515","-14.838715","11-10-2017 12:20:09","Dummy shake"
"5.815094","1.3072205","-13.338409","11-10-2017 12:20:09","Dummy shake"
"12.200348","3.66893","-6.655258","11-10-2017 12:20:09","Dummy shake"
"15.191376","4.8533783","-7.2761993","11-10-2017 12:20:09","Dummy shake"
"14.851593","4.0446167","-7.557358","11-10-2017 12:20:09","Dummy shake"
"12.645401","3.9919739","-6.436325","11-10-2017 12:20:09","Dummy shake"
"-5.2002716","-3.3085327","13.034073","11-10-2017 12:20:10","Dummy shake"
"-4.3029633","-3.8899841","15.166077","11-10-2017 12:20:10","Dummy shake"
"-3.1340637","-3.5059357","15.932983","11-10-2017 12:20:10","Dummy shake"
"-1.9113312","-3.0249786","16.328995","11-10-2017 12:20:10","Dummy shake"
"-1.9113312","-2.5392456","16.677155","11-10-2017 12:20:10","Dummy shake"
"-1.0463257","-2.5392456","16.677155","11-10-2017 12:20:10","Dummy shake"
"1.7496948","-0.7757263","16.453415","11-10-2017 12:20:10","Dummy shake"
"2.5991364","-0.20025635","15.528595","11-10-2017 12:20:10","Dummy shake"
"2.3455048","0.03303528","14.703079","11-10-2017 12:20:10","Dummy shake"
"0.29844666","0.17062378","15.088318","11-10-2017 12:20:10","Dummy shake"
"11.212692","5.4761047","-10.004013","11-10-2017 12:20:13","Dummy shake"
"5.815689","1.7187805","16.010147","11-10-2017 12:20:14","Dummy shake"
"5.0822906","-0.6943817","14.926193","11-10-2017 12:20:14","Dummy shake"
"12.938522","-0.09257507","-12.500931","11-10-2017 12:20:15","Dummy shake"
"12.099838","1.9772034","-12.145599","11-10-2017 12:20:15","Dummy shake"
"10.9991455","1.9987488","-11.673004","11-10-2017 12:20:15","Dummy shake"
"9.82666","-0.9934845","-10.813995","11-10-2017 12:20:15","Dummy shake"
"9.555069","-0.7841034","-13.294144","11-10-2017 12:20:15","Dummy shake"
"7.659958","-0.7757263","-15.732437","11-10-2017 12:20:15","Dummy shake"
"6.4910736","-1.0485077","-16.6465","11-10-2017 12:20:15","Dummy shake"
"6.9672394","-0.4419403","-15.820969","11-10-2017 12:20:15","Dummy shake"
"7.6815033","-0.05429077","-14.268021","11-10-2017 12:20:15","Dummy shake"
"9.241623","0.545105","-12.730637","11-10-2017 12:20:15","Dummy shake"
"11.681107","1.5213776","-11.8871765","11-10-2017 12:20:15","Dummy shake"
"12.103439","2.2679443","-12.033127","11-10-2017 12:20:15","Dummy shake"
"11.086487","2.858963","-12.502121","11-10-2017 12:20:16","Dummy shake"
"10.690475","2.4952545","-11.208801","11-10-2017 12:20:16","Dummy shake"
"-2.0895996","-3.9928741","14.901672","11-10-2017 12:20:16","Dummy shake"
"-1.7773285","-3.9928741","14.901672","11-10-2017 12:20:16","Dummy shake"
"-3.3099365","-4.944031","15.474762","11-10-2017 12:20:16","Dummy shake"
"-2.2941742","-4.1867065","15.038071","11-10-2017 12:20:16","Dummy shake"
"0.042404175","-3.580124","16.772858","11-10-2017 12:20:16","Dummy shake"
"1.5235596","-3.17453","17.518234","11-10-2017 12:20:16","Dummy shake"
"1.9136047","-2.4770355","16.677155","11-10-2017 12:20:16","Dummy shake"
"3.1698303","-1.0628662","16.14833","11-10-2017 12:20:16","Dummy shake"
"2.9329376","-0.3210907","14.248428","11-10-2017 12:20:16","Dummy shake"
"6.243408","1.7606659","-14.205811","11-10-2017 12:20:16","Dummy shake"
"5.700241","1.2306519","-16.468231","11-10-2017 12:20:16","Dummy shake"
"4.233444","0.40274048","-16.31987","11-10-2017 12:20:16","Dummy shake"
"3.501236","0.7736206","-16.054276","11-10-2017 12:20:16","Dummy shake"
"3.423462","1.6685333","-16.23732","11-10-2017 12:20:16","Dummy shake"
"3.423462","2.587387","-15.80661","11-10-2017 12:20:16","Dummy shake"
"3.3887787","2.6555786","-15.80661","11-10-2017 12:20:16","Dummy shake"
"3.4461975","3.1042328","-14.4474945","11-10-2017 12:20:16","Dummy shake"
"3.8242645","3.6258698","-12.926849","11-10-2017 12:20:16","Dummy shake"
"-0.06765747","-2.6708527","13.858398","11-10-2017 12:20:17","Dummy shake"
"1.2675323","-0.69078064","13.8823395","11-10-2017 12:20:17","Dummy shake"
"1.6826935","-0.3043518","14.381241","11-10-2017 12:20:17","Dummy shake"
"1.8310394","0.146698","15.042847","11-10-2017 12:20:17","Dummy shake"
"1.1682281","0.7006378","14.27475","11-10-2017 12:20:17","Dummy shake"
"5.7803955","0.7592621","-12.607407","11-10-2017 12:20:17","Dummy shake"
"6.736328","0.55229187","-13.779892","11-10-2017 12:20:17","Dummy shake"
"6.7949524","0.21728516","-13.648285","11-10-2017 12:20:17","Dummy shake"
"6.3798065","0.24839783","-14.516876","11-10-2017 12:20:17","Dummy shake"
"4.4248657","0.4338379","-15.697739","11-10-2017 12:20:17","Dummy shake"
"3.1865845","0.7269592","-15.45607","11-10-2017 12:20:17","Dummy shake"
"2.8132935","1.9556732","-14.419968","11-10-2017 12:20:17","Dummy shake"
"3.7094116","3.4799042","-13.559753","11-10-2017 12:20:17","Dummy shake"
"6.632248","0.5128021","12.689514","11-10-2017 12:20:18","Dummy shake"
"6.826065","0.50801086","13.817734","11-10-2017 12:20:18","Dummy shake"
"6.765045","1.0655518","12.910843","11-10-2017 12:20:18","Dummy shake"
"5.543503","1.6781006","-14.445099","11-10-2017 12:20:18","Dummy shake"
"6.591568","1.1744232","-14.475006","11-10-2017 12:20:18","Dummy shake"
"6.9277496","0.9506836","-16.007614","11-10-2017 12:20:18","Dummy shake"
"6.169235","1.4424133","-16.762543","11-10-2017 12:20:18","Dummy shake"
"5.712204","2.1470947","-17.040115","11-10-2017 12:20:18","Dummy shake"
"4.290863","2.7034302","-16.946793","11-10-2017 12:20:18","Dummy shake"
"2.8743134","3.3100128","-15.768326","11-10-2017 12:20:18","Dummy shake"
"1.8705292","3.684494","-13.816986","11-10-2017 12:20:18","Dummy shake"
"2.7726135","-4.157379","15.725403","11-10-2017 12:20:20","Dummy shake"
"3.8410034","2.0089111","-13.468826","11-10-2017 12:20:20","Dummy shake"
"7.2436066","1.0212708","-12.083374","11-10-2017 12:20:24","Dummy shake"
"11.019485","3.5433197","-8.872208","11-10-2017 12:20:25","Dummy shake"
"10.311203","3.6785126","-10.432327","11-10-2017 12:20:25","Dummy shake"
"8.845612","2.6495972","-11.046097","11-10-2017 12:20:25","Dummy shake"
"11.671524","3.9165955","-7.3300323","11-10-2017 12:20:25","Dummy shake"
"13.0533905","5.726761","-11.293747","11-10-2017 12:20:25","Dummy shake"
"13.244812","6.1490936","-14.939209","11-10-2017 12:20:25","Dummy shake"
"12.067535","5.345108","-16.54599","11-10-2017 12:20:25","Dummy shake"
"10.767044","4.1008453","-14.484573","11-10-2017 12:20:25","Dummy shake"
"9.854172","3.4930573","-10.947983","11-10-2017 12:20:25","Dummy shake"
"-2.1099396","0.5857849","13.772263","11-10-2017 12:20:26","Dummy shake"
"-2.7344666","0.6216736","14.463791","11-10-2017 12:20:26","Dummy shake"
"-3.410431","0.3441162","15.022507","11-10-2017 12:20:26","Dummy shake"
"-2.5633698","0.25556946","15.653015","11-10-2017 12:20:26","Dummy shake"
"-1.8574982","-0.09855652","14.449432","11-10-2017 12:20:26","Dummy shake"
"8.981995","3.36026","-11.097534","11-10-2017 12:20:26","Dummy shake"
"8.981995","1.7020416","-11.405014","11-10-2017 12:20:26","Dummy shake"
"7.6252594","7.137329","-12.880188","11-10-2017 12:20:27","Dummy shake"
"8.946106","8.715393","-13.85527","11-10-2017 12:20:27","Dummy shake"
"9.3385315","8.756073","-12.504517","11-10-2017 12:20:27","Dummy shake"
"9.124374","7.6194916","-10.27919","11-10-2017 12:20:27","Dummy shake"
"11.595856","3.7942505","-8.582672","11-10-2017 12:20:29","Dummy shake"
"8.469025","1.8686218","-13.861542","11-10-2017 12:20:30","Dummy shake"
"9.710602","3.052185","-12.408203","11-10-2017 12:20:34","Dummy shake"
"9.033447","5.098648","-11.529449","11-10-2017 12:20:34","Dummy shake"
"10.755081","5.9516907","-15.39624","11-10-2017 12:20:34","Dummy shake"
"10.659363","5.739929","-16.048294","11-10-2017 12:20:34","Dummy shake"
"10.125763","4.6858826","-14.041901","11-10-2017 12:20:34","Dummy shake"
"9.130356","3.8220825","-11.22316","11-10-2017 12:20:34","Dummy shake"
"8.898239","6.2555847","-11.467224","11-10-2017 12:20:35","Dummy shake"
"9.294266","6.3871765","-14.0742035","11-10-2017 12:20:35","Dummy shake"
"8.301239","5.184784","-12.144394","11-10-2017 12:20:35","Dummy shake"
"10.09227","7.3730316","-10.303116","11-10-2017 12:20:35","Dummy shake"
"10.850784","7.6613617","-12.186279","11-10-2017 12:20:36","Dummy shake"
"10.930954","6.7808075","-11.646683","11-10-2017 12:20:36","Dummy shake"
"9.738129","5.5855865","-10.762543","11-10-2017 12:20:36","Dummy shake"
"12.152481","3.7359314","-9.886765","11-10-2017 12:20:36","Dummy shake"
"14.928162","4.699051","-14.098145","11-10-2017 12:20:36","Dummy shake"
"15.328964","5.994766","-15.820969","11-10-2017 12:20:36","Dummy shake"
"14.672134","5.188385","-16.056656","11-10-2017 12:20:36","Dummy shake"
"13.310608","4.0972443","-14.787277","11-10-2017 12:20:36","Dummy shake"
"12.130951","2.8350372","-12.437515","11-10-2017 12:20:36","Dummy shake"
"11.194153","3.478714","-10.272018","11-10-2017 12:20:36","Dummy shake"
