x-value,y-value,z-value,timestamp,travel_mode
-13.0579755,7.3693527,0.0526724355,06-11-17 11:58,Cycling
-13.1250135,6.62715025,-0.40701428,06-11-17 11:59,Cycling
0.10534488,3.7828386,15.179238,06-11-17 13:07,Cycling
6.47392135,13.737929,0.62249243,06-11-17 13:08,Cycling
6.2728086,13.503298,0.80445176,06-11-17 13:09,Cycling
6.8569937,13.541605,0.7661445,06-11-17 13:10,Cycling
6.9671268,13.2686665,0.55545479,06-11-17 13:11,Cycling
7.1059904,13.158532,-0.23942018,06-11-17 13:12,Cycling
7.40766,13.637373,-0.086191265,06-11-17 13:13,Cycling
8.063671,14.135366,-1.0151415,06-11-17 13:14,Cycling
8.810662,13.3835875,-0.65122285,06-11-17 13:15,Cycling
8.647857,12.459426,-0.18195933,06-11-17 13:16,Cycling
-11.070788,9.605537,-2.2697031,06-11-17 13:17,Cycling
-11.7268,9.169792,-0.35434185,06-11-17 13:18,Cycling
-14.1257905,-5.55933635,-5.11880325,06-11-17 13:32,Cycling
3.1124623,16.357185,0.8714894,07-11-17 09:47,Cycling
4.3622355,13.4506255,-5.17626425,07-11-17 09:48,Cycling
5.4683566,13.2351465,-5.861006,07-11-17 09:49,Cycling
7.1059904,13.120225,-6.540959,07-11-17 09:50,Cycling
9.974244,10.8696755,-5.415684,07-11-17 09:51,Cycling
9.471462,10.371682,-5.602432,07-11-17 09:52,Cycling
9.5385,10.266336,-5.5162406,07-11-17 09:53,Cycling
9.89763,10.63504425,-5.7939682,07-11-17 09:54,Cycling
9.356541,10.352529,-4.865018,07-11-17 09:55,Cycling
10.6254675,9.9694555,-5.5593363,07-11-17 09:56,Cycling
12.176909,6.90966615,-7.2975268,07-11-17 09:57,Cycling
11.3054205,6.6941881,-4.7884035,07-11-17 09:58,Cycling
1.7238252,-12.0093155,5.315128,07-11-17 09:59,Cycling
1.3838486,-3.9360676,14.705187,07-11-17 10:02,Cycling
-14.250289,4.4244847,-2.1547816,07-11-17 16:52,Walk
-13.94861875,3.03105925,-4.2185835,07-11-17 16:53,Walk
-13.1106485,3.2848446,-7.0820484,07-11-17 16:54,Walk
-13.704411,2.8538885,-6.1914057,07-11-17 16:55,Walk
-13.709199,2.73896675,-4.7596731,07-11-17 16:56,Walk
-13.23993525,2.6719291,-6.4404025,07-11-17 16:57,Walk
-13.158532,3.217807,-7.517793,07-11-17 16:58,Walk
-13.857639,3.169923,-6.5026517,07-11-17 16:59,Walk
-13.273455,3.1124623,-6.799533,07-11-17 17:00,Walk
-12.899959,3.3518825,-7.479486,07-11-17 17:01,Walk
-12.86644,3.572149,-8.5473005,07-11-17 17:02,Walk
-13.148955,3.323152,-7.6614456,07-11-17 17:03,Walk
-13.503298,3.1986535,-7.52737,07-11-17 17:04,Walk
-13.417107,3.217807,-7.2304893,07-11-17 17:05,Walk
-13.713987,3.241749,-7.264008,07-11-17 17:06,Walk
-13.752295,3.2704794,-7.666234,07-11-17 17:07,Walk
-13.800179,3.1794999,-7.1634517,07-11-17 17:08,Walk
-13.613431,2.9305029,-6.5553241,07-11-17 17:09,Walk
-13.637373,3.2034419,-7.431602,07-11-17 17:10,Walk
-13.89115825,3.30878675,-6.2488665,07-11-17 17:11,Walk
-13.733141,2.72939,-5.9567738,07-11-17 17:12,Walk
-13.934254,2.9975405,-6.48349815,07-11-17 17:13,Walk
-13.9917145,3.17471145,-7.0150108,07-11-17 17:14,Walk
-13.7858135,2.73417835,-6.6463039,07-11-17 17:15,Walk
-13.733141,2.815581,-6.7324953,07-11-17 17:16,Walk
-13.7762365,2.9113493,-6.7660141,07-11-17 17:17,Walk
-13.9151,2.719813,-6.981492,07-11-17 17:18,Walk
-13.757083,2.76290865,-6.87135885,07-11-17 17:19,Walk
-13.84327425,3.0358477,-7.20654735,07-11-17 17:20,Walk
-13.9294655,2.4612393,-6.3829417,07-11-17 17:21,Walk
-14.393941,2.231396,-5.1810527,07-11-17 17:22,Walk
-13.9151,2.6910827,-6.7229185,07-11-17 17:23,Walk
-14.173674,2.873042,-6.4068837,07-11-17 17:24,Walk
-14.18325,2.9400797,-6.0716953,07-11-17 17:25,Walk
-13.867216,2.5953147,-5.133168,07-11-17 17:26,Walk
-14.049175,1.9680338,-1.958457,07-11-17 17:27,Walk
-13.7666595,1.8531121,-0.15801731,07-11-17 17:28,Walk
1.00077635,4.118027,13.589489,07-11-17 17:29,Walk
-8.89206575,9.2895025,-0.421379495,08-11-17 07:51,Cycling
-10.697293,10.390836,-3.0933087,08-11-17 07:52,Cycling
-11.070788,10.515334,-3.4380736,08-11-17 07:53,Cycling
-11.118672,11.042058,-3.9456444,08-11-17 07:54,Cycling
-10.5536415,10.4674505,-3.1699231,08-11-17 07:55,Cycling
-9.576807,10.821792,-2.9783869,08-11-17 07:56,Cycling
-9.888053,10.893618,-2.9735985,08-11-17 07:57,Cycling
-10.5440645,11.3245745,-2.9113493,08-11-17 07:58,Cycling
-10.1801455,10.7882725,-3.1124623,08-11-17 07:59,Cycling
-10.352529,11.166556,-2.9113493,08-11-17 08:00,Cycling
-10.2328175,10.788273,-3.2561142,08-11-17 08:01,Cycling
2.082955425,-2.135627935,12.617443,08-11-17 08:02,Cycling
1.7621324,-1.5801731,16.376339,08-11-17 08:03,Cycling
-0.7469909,15.514427,-10.362105,31-10-17 09:47,Cycling
-1.7238252,14.767436,-0.7661445,31-10-17 09:48,Cycling
-2.3463178,15.112201,-1.2641385,31-10-17 09:49,Cycling
-2.3511062,15.7730005,-0.36391866,31-10-17 09:50,Cycling
-1.6472107,14.537593,-1.4269443,31-10-17 09:51,Cycling
-2.42293215,15.404294,0.08619126,31-10-17 09:52,Cycling
-3.2034418,14.3508455,0.608127235,31-10-17 09:53,Cycling
-3.0933087,15.868769,-0.10534488,31-10-17 09:54,Cycling
-2.920926,14.614207,1.1013328,31-10-17 09:55,Cycling
-3.9264908,14.144943,1.9536686,31-10-17 09:56,Cycling
-9.490616,9.557653,7.3741413,31-10-17 09:57,Cycling
-5.33428125,5.650316,11.3102085,31-10-17 09:58,Cycling
-6.7803793,8.293514,9.337387,31-10-17 09:59,Cycling
-1.3120226,4.9416323,3.9935284,31-10-17 12:06,Cycling
-14.6046305,-1.8291701,1.7669208,31-10-17 12:07,Cycling
-14.633361,-2.4420857,2.825158,31-10-17 12:08,Cycling
-15.294161,-2.2984335,2.4133554,31-10-17 12:09,Cycling
-14.451402,-2.2601264,2.0398598,31-10-17 12:10,Cycling
-14.4035175,-2.0685902,1.67115275,31-10-17 12:11,Cycling
-14.762648,-2.6384103,2.0207062,31-10-17 12:12,Cycling
-15.485697,-3.4332852,1.62326875,31-10-17 12:13,Cycling
-14.824897,-3.0166941,1.5275006,31-10-17 12:14,Cycling
-14.537593,-3.2273839,2.087744,31-10-17 12:15,Cycling
-12.014104,-7.0820485,4.77403835,31-10-17 12:16,Cycling
-11.683704,-7.9391727,4.711789,31-10-17 12:17,Cycling
-9.9550905,-4.2281602,3.41892,31-10-17 12:18,Cycling
