x-value,y-value,z-value,timestamp,travel_mode,disp(mtr),speed(m/s),aggr_acc
1.9297485,1.4783096,17.3303905,11-10-2017 12:20:55,Dummy shake,464.576406241,455.826381049,17.5000503836
6.77461235,4.3030319,14.8645855,11-10-2017 12:21:02,Dummy shake,481.16561063,472.719200769,16.8928197206
14.6775055,3.9997406,5.8298798,11-10-2017 12:21:06,Dummy shake,497.156525293,489.010750452,16.2915496823
5.09096565,0.08508305,10.8841245,11-10-2017 12:21:07,Dummy shake,507.035067558,501.026961856,12.016211404
6.234436,-13.05629,9.680542,11-10-2017 12:21:15,Dummy shake,527.139363832,518.43522984,17.4082679844
-7.5547943,-5.992676,12.562698,11-10-2017 12:21:17,Dummy shake,542.190630133,534.272163369,15.8369335288
12.042404,-7.8001556,11.48233,11-10-2017 12:47:32,Walk,9.18838701449,0,18.376774029
14.978409,-9.566956,7.2267,11-10-2017 12:47:34,Walk,28.7790774066,19.1860516044,19.1860516044
2.5955505,-0.42877197,15.685333,11-10-2017 12:47:35,Walk,43.0426732853,35.0904660583,15.9044144539
3.069336,1.5656433,14.693497,11-10-2017 12:47:36,Walk,57.7285879361,50.1825473102,15.0920812519
1.9243622,1.6278534,13.949326,11-10-2017 12:47:37,Walk,71.4453725682,64.3577641488,14.1752168387
1.1963501,2.6806946,14.147339,11-10-2017 12:47:38,Walk,86.0307957834,78.8064519052,14.4486877564
9.223068,-7.8312605,10.7336735,11-10-2017 12:47:41,Walk,103.06778091,94.980671242,16.1742193368
17.8485945,-3.94561765,-1.36473083,11-10-2017 12:47:43,Walk,122.476236478,113.311048066,18.3303768238
14.343109,-9.947418,1.5401611,11-10-2017 12:47:44,Walk,139.595225682,130.833833143,17.5227850773
12.629852,-10.286011,1.0412445,11-10-2017 12:47:45,Walk,155.316451291,147.155578575,16.3217454319
13.670731,-5.4501038,1.276947,11-10-2017 12:47:50,Walk,169.314143512,161.9279552,14.7723766248
13.602539,-6.83495325,-0.176094055,11-10-2017 12:47:51,Walk,184.76427474,177.152168227,15.224213027
15.724976,-4.3470154,5.1736603,11-10-2017 12:47:52,Walk,202.825323301,194.267604943,17.1154367163
15.756676,-5.3334655,1.4181213,11-10-2017 12:47:53,Walk,219.310407539,210.962806674,16.6952017307
17.096054,-4.1089325,3.0260925,11-10-2017 12:47:54,Walk,237.724909638,228.80420865,17.8414019763
2.2300415,-14.361572,0.78341675,11-10-2017 12:49:05,Walk,7.2773892504,0,14.5547785008
-2.5250854,-19.563568,-1.0434875,11-10-2017 12:50:46,Walk,9.87671650057,0,19.7534330011
-1.94034578,-13.889885,-0.08906555,11-10-2017 12:50:48,Walk,21.0375617503,14.0250411668,14.0250411668
-2.4868011,-15.080612,-9.41658,11-10-2017 12:50:49,Walk,40.9533216175,31.9772281339,17.9521869671
-0.62280273,3.3871765,13.455215,11-10-2017 12:55:09,Walk,6.9444880765,0,13.888976153
13.139526,-2.6499023,12.832489,11-10-2017 12:55:19,Walk,27.8346775478,18.5564516985,18.5564516985
11.398743,-5.430359,6.4400635,11-10-2017 12:55:28,Walk,39.8170433448,32.7301794627,14.1737277642
11.691269,-6.2161026,5.3896103,11-10-2017 12:55:29,Walk,54.1740737799,47.0261090075,14.2959295448
0.67889404,1.5620575,13.779449,11-10-2017 12:57:11,Walk,6.94215628415,0,13.8843125683
-1.0887909,1.1750107,13.8261035,11-10-2017 12:57:12,Walk,20.8778907211,13.9185938141,13.9185938141
14.669128,-13.9960785,5.0402527,11-10-2017 12:57:16,Walk,45.2566660763,34.8106419889,20.8920481748
0.5730133,-7.317108,14.394394,11-10-2017 12:57:34,Walk,59.0469934634,50.9682096385,16.1575676496
-0.60246277,0.74490356,13.994797,11-10-2017 12:57:37,Walk,72.0095360699,64.9957605928,14.0275509543
-1.1982727,0.4326477,14.821518,11-10-2017 12:57:38,Walk,87.3100157668,79.8719307088,14.876170116
3.591858,1.7226715,16.1701665,11-10-2017 12:57:57,Walk,104.852372712,96.5255587107,16.6536280019
1.495742785,-2.84342955,14.07943725,11-10-2017 12:58:01,Walk,118.187599371,110.966919151,14.4413604401
14.743912,-14.1339645,4.83715815,11-10-2017 12:58:02,Walk,142.450843353,131.956201952,20.9892828014
14.074219,-6.1329575,2.41053765,11-10-2017 12:58:03,Walk,155.26696931,147.496713524,15.540511572
12.144707,-7.39637,3.0225067,11-10-2017 12:58:04,Walk,169.302800383,162.034104764,14.5373912393
13.6192855,-6.1748353,4.08969885,11-10-2017 12:58:06,Walk,185.288418808,177.536980793,15.5028760298
12.726761,-5.5936737,0.677536,11-10-2017 12:58:08,Walk,198.41440984,191.455266825,13.9182860311
13.458359,-5.175522,2.937561,11-10-2017 12:58:09,Walk,213.528352677,206.170657393,14.7153905682
13.44162,-4.476227,0.037460327,11-10-2017 12:58:12,Walk,227.421754052,220.338055166,14.1673977729
12.4240645,-6.70932775,1.0125351,11-10-2017 12:58:13,Walk,241.572338553,234.494244091,14.1561889252
12.230545,-7.496269,0.912933358,11-10-2017 12:58:14,Walk,256.055340683,248.868308486,14.3740643951
10.027649,-9.565765,2.9752502,11-10-2017 12:58:16,Walk,270.12970228,263.042571015,14.1742625295
14.096649,-4.8190002,-2.6730042,11-10-2017 12:58:17,Walk,285.745814433,278.178066627,15.1354956116
9.139908,-11.081024,1.0813293,11-10-2017 12:58:27,Walk,299.785163596,292.58279794,14.4047313127
11.063156,-9.245117,-0.49015808,11-10-2017 12:58:39,Walk,314.221610151,307.008672747,14.4258748077
12.150681,-8.309525,-1.5788879,11-10-2017 12:58:40,Walk,329.215773377,321.8134065,14.8047337528
10.167038,-9.573532,-0.48536682,11-10-2017 12:58:48,Walk,342.773552125,335.786836917,13.9734304163
13.155075,-5.3507996,-0.15994263,11-10-2017 12:58:50,Walk,357.090672993,349.989394301,14.2025573845
13.184982,-5.3956757,-1.0847626,11-10-2017 12:58:52,Walk,371.420703107,364.276933505,14.2875392037
10.553482,-10.085007,-0.4674225,11-10-2017 12:59:04,Walk,386.184218199,378.881789968,14.6048564631
9.339722,-7.698761,6.7941895,11-10-2017 13:00:03,Walk,399.70221894,392.76207595,13.8802859817
16.17601,-12.3815155,0.98680115,11-10-2017 13:00:04,Walk,423.353949948,413.156658615,20.3945826657
13.056976,-6.2546997,2.3489227,11-10-2017 13:00:05,Walk,435.157283357,427.823741776,14.667083161
12.586777,-8.147423,-0.9256439,11-10-2017 13:01:16,Walk,7.51106306421,0,15.0221261284
11.8785095,-8.603851,-0.3286438,11-10-2017 13:01:17,Walk,22.0062446846,14.6708297897,14.6708297897
11.5411145,-8.17074575,-1.57828522,11-10-2017 13:01:18,Walk,36.0135366719,28.8993010445,14.2284712548
11.847992,-8.247314,-0.8855591,11-10-2017 13:01:24,Walk,50.5937465208,43.3622646954,14.4629636509
13.311203,-4.5910797,8.33577,11-10-2017 13:01:26,Walk,67.9069219374,59.7253695234,16.363104828
2.593155,1.4543762,14.241257,11-10-2017 13:01:27,Walk,81.5478211233,74.27367059,14.5483010666
-1.3418427,0.5139923,13.914642,11-10-2017 13:01:28,Walk,95.2566275262,88.2623085475,13.9886379574
2.046402,1.0284576,15.199585,11-10-2017 13:01:29,Walk,111.319063703,103.633478651,15.3711701036
-0.411026,1.4256592,15.105072,11-10-2017 13:01:30,Walk,126.400130908,118.811246822,15.177768171
1.3321381,0.9698334,14.879532,11-10-2017 13:01:34,Walk,141.266985351,133.781739175,14.9704923526
14.277901,-2.9959793,5.47574625,11-10-2017 13:01:36,Walk,157.155673981,149.364362379,15.5826232043
13.357269,-5.1372375,0.77923584,11-10-2017 13:01:52,Walk,170.862824387,163.696670384,14.3323080055
12.038223,-7.4702454,4.1925964,11-10-2017 13:01:57,Walk,185.859201801,178.471691329,14.7750209444
12.858368,-5.4614716,7.1920013,11-10-2017 13:02:06,Walk,202.040800568,194.184430821,15.7127394925
17.252182,-4.759781,5.2968903,11-10-2017 13:02:08,Walk,222.180649816,212.848576818,18.6641459965
12.20752,-7.472046,1.3469238,11-10-2017 13:02:20,Walk,234.412568664,227.224571382,14.3759945638
11.874908,-7.016815,-1.9766846,11-10-2017 13:02:41,Walk,248.125574544,241.15857349,13.9340021085
11.722977,-8.552994,9.485519,11-10-2017 13:02:58,Walk,267.16344179,258.495152357,17.3365788668
9.43124385,-6.902855,9.440346,11-10-2017 13:02:59,Walk,281.031018786,273.51906331,15.0239109525
10.565445,-10.291382,2.074356,11-10-2017 13:03:01,Walk,295.860712303,288.413495972,14.8944326623
11.568634,-8.3526,-0.09892273,11-10-2017 13:03:03,Walk,309.817240071,302.682658705,14.2691627327
12.62088,-5.5224915,1.7836151,11-10-2017 13:03:04,Walk,323.519478667,316.573872013,13.8912133079
13.091064,-5.332855,0.8540039,11-10-2017 13:03:10,Walk,337.815938743,330.735249833,14.1613778201
11.712204,-7.936249,0.562088,11-10-2017 13:03:13,Walk,351.97366681,344.894194484,14.1589446516
2.3359375,5.945709,12.9826355,11-10-2017 13:05:26,Walk,7.2345850614,0,14.4691701228
13.839424,-4.76576225,6.90725705,11-10-2017 13:05:27,Walk,24.2774129484,16.1849419656,16.1849419656
11.928757,-6.9205017,10.072952,11-10-2017 13:05:56,Walk,41.8017164701,33.2627916353,17.0778496696
8.599747,-11.645126,4.8871155,11-10-2017 13:06:01,Walk,56.1813242746,48.5418133949,15.2790217596
7.3159943,3.6019287,15.170273,11-10-2017 13:06:05,Walk,74.3764491222,65.7649038798,17.2230904849
6.3768005,-9.136841,16.136963,11-10-2017 13:06:19,Walk,95.1797097029,85.3747744285,19.6098705488
8.303024,-16.269852,17.929794,11-10-2017 13:06:20,Walk,123.76791262,110.97019989,25.595425461
6.229645,-10.931473,13.49469,11-10-2017 13:06:21,Walk,138.645595699,129.420463762,18.4502638727
3.699829,4.137924,12.956909,11-10-2017 13:20:45,Walk,7.04791885051,0,14.095837701
12.069328,-5.1411362,7.05231475,11-10-2017 13:20:46,Walk,22.3411947318,14.8941298212,14.8941298212
12.182388,-5.9837036,3.3551178,11-10-2017 13:20:48,Walk,35.8658304823,28.8752635952,13.981133774
13.424263,-5.85091405,3.35152435,11-10-2017 13:20:49,Walk,51.4090755788,43.8978049176,15.0225413224
12.256577,-4.4702454,5.5278015,11-10-2017 13:20:50,Walk,65.15145324,58.0669037992,14.1690988816
12.423462,-5.0253754,4.2302856,11-10-2017 13:20:53,Walk,79.1466873614,72.1200928406,14.0531890414
9.55986,-4.4415283,9.027298,11-10-2017 13:20:57,Walk,92.9377047015,85.9985007479,13.8784079073
4.2525787,0.30941772,13.375061,11-10-2017 13:20:58,Walk,107.055873537,100.036749274,14.038248526
12.485092,-6.498169,8.372864,11-10-2017 13:20:59,Walk,124.602361252,116.413823926,16.3770746522
13.615692,-6.412018,1.85301205,11-10-2017 13:21:05,Walk,139.159220571,131.577421689,15.1635977633
13.468536,-6.386902,2.517624,11-10-2017 13:21:06,Walk,154.253354348,146.694710128,15.1172884389
13.828659,-6.2086334,1.4887085,11-10-2017 13:21:07,Walk,169.541792671,161.92609849,15.2313883619
12.223068,-5.96994,2.719818,11-10-2017 13:21:19,Walk,182.734563499,175.798408496,13.8723100055
12.361847,-6.7093353,2.7132263,11-10-2017 13:21:23,Walk,197.285197142,190.12293426,14.3245257644
12.632843,-6.781708,1.6980743,11-10-2017 13:21:26,Walk,211.780344527,204.561207772,14.4382735113
12.871521,-5.348999,1.9355621,11-10-2017 13:21:27,Walk,225.669903812,218.633671799,14.0724640273
11.5052185,-8.61821,3.5728455,11-10-2017 13:21:29,Walk,240.852354207,233.446126737,14.8124549385
12.942108,-7.3027496,2.6779327,11-10-2017 13:21:30,Walk,256.095611901,248.545783513,15.0996567759
12.290665,-7.2692566,2.0803375,11-10-2017 13:21:38,Walk,270.191066348,262.97597207,14.4301885564
12.27272,-7.6706543,2.086914,11-10-2017 13:21:40,Walk,284.909532158,277.598345462,14.6223733926
11.600937,-7.4786224,2.003769,11-10-2017 13:21:44,Walk,298.519265628,291.545625573,13.9472801107
12.759659,-5.8586884,1.0316772,11-10-2017 13:21:51,Walk,312.663019876,305.623888442,14.078262869
12.631638,-6.19487,1.8249054,11-10-2017 13:21:53,Walk,326.904071438,319.810677106,14.1867886641
12.223068,-6.7314606,1.5162201,11-10-2017 13:21:58,Walk,340.864975294,333.846875898,14.0361987922
12.156067,-6.6824036,1.1919861,11-10-2017 13:21:59,Walk,354.731127278,347.769710151,13.9228342533
11.478897,-7.698166,1.376236,11-10-2017 13:22:00,Walk,368.604103319,361.659305596,13.8895954451
12.275116,-7.136444,1.9768372,11-10-2017 13:22:03,Walk,383.163007137,375.995106624,14.3358010273
12.039413,-6.614212,2.2005615,11-10-2017 13:22:04,Walk,396.862782765,389.906890718,13.9117840941
12.611298,-7.6096344,2.1473236,11-10-2017 13:22:11,Walk,412.234347718,404.791862051,14.8849713332
11.14032,-8.304749,3.348526,11-10-2017 13:22:16,Walk,426.231276154,419.084804786,14.2929427351
13.044403,-5.324478,-0.18984985,11-10-2017 13:22:17,Walk,440.22057439,433.175317856,14.0905130696
13.549881,-5.0672607,0.87075806,11-10-2017 13:22:20,Walk,454.914174952,447.667889253,14.4925713976
11.71579,-6.8247833,3.7828217,11-10-2017 13:22:24,Walk,468.782601434,461.74436404,14.076474787
13.417084,-6.1643677,1.0167236,11-10-2017 13:22:29,Walk,483.944936622,476.544745761,14.8003817208
13.334534,-7.0760345,1.1214142,11-10-2017 13:22:32,Walk,499.250684849,491.682038486,15.1372927253
12.7632595,-7.14123535,2.04025275,11-10-2017 13:22:33,Walk,513.832354512,506.448915837,14.7668773501
12.586777,-7.2806244,3.130188,11-10-2017 13:22:34,Walk,528.759746807,521.32280315,14.8738873136
13.4075165,-6.437149,2.3692627,11-10-2017 13:22:35,Walk,543.913211099,536.383075116,15.0602719659
13.317184,-6.142227,2.0546112,11-10-2017 13:22:36,Walk,558.596032621,551.191713453,14.8086383369
12.771027,-5.5392303,1.8560028,11-10-2017 13:22:41,Walk,572.257340337,565.235464709,14.0437512562
12.141113,-6.988693,2.4918976,11-10-2017 13:22:42,Walk,586.578625648,579.464238668,14.228773959
11.992767,-6.6812134,2.079132,11-10-2017 13:22:45,Walk,600.29144902,593.349045569,13.8848069013
13.87471,-4.485794,-0.44648743,11-10-2017 13:23:05,Walk,615.232049749,607.937715023,14.5886694534
14.105026,2.3791962,0.2767334,11-10-2017 13:23:06,Walk,629.39814506,622.244668381,14.3069533582
12.830856,-5.418991,0.3987732,11-10-2017 13:23:08,Walk,643.14561419,636.178632254,13.9339638731
12.441406,-6.8588867,1.4988708,11-10-2017 13:23:14,Walk,657.607092962,650.464272726,14.285640472
13.213104,-5.3340607,1.1931915,11-10-2017 13:23:15,Walk,671.912805551,664.763294609,14.2990218834
13.485291,-0.32528687,5.555908,11-10-2017 13:23:24,Walk,686.646181687,679.351885995,14.5885913853
13.99855,-6.653702,4.236862,11-10-2017 13:23:25,Walk,703.453957317,695.419933543,16.0680475483
12.810516,-7.1406403,2.0881042,11-10-2017 13:23:28,Walk,717.641118193,710.234056643,14.8141231003
13.057571,-7.061676,2.8609924,11-10-2017 13:23:29,Walk,732.910996212,725.352016355,15.1179597123
13.893265,-6.958191,1.5718536,11-10-2017 13:23:33,Walk,748.778441727,740.96963327,15.6176169146
13.202332,-5.076828,1.9050598,11-10-2017 13:23:35,Walk,762.378422649,755.242159522,14.2725262523
13.439224,-4.8046417,1.49469,11-10-2017 13:23:38,Walk,776.767625813,769.592470383,14.3503108602
12.206909,-6.918701,3.204361,11-10-2017 13:23:51,Walk,791.181268534,783.985002484,14.3925321011
13.120972,-4.923691,1.7566986,11-10-2017 13:23:53,Walk,805.171069033,798.10904685,14.1240443662
9.635239,-5.540436,8.830475,11-10-2017 13:24:00,Walk,819.402261458,812.304523255,14.1954764056
11.175011,-3.5451279,7.14025885,11-10-2017 13:24:01,Walk,832.895109042,826.031580446,13.7270571909
12.791367,-5.2760315,1.4677734,11-10-2017 13:24:02,Walk,846.903148618,839.945959228,13.9143787814
12.184189,-6.5867004,2.3716583,11-10-2017 13:24:23,Walk,861.024233716,853.99814222,14.0521829919
12.64241,-6.5017548,2.715622,11-10-2017 13:24:26,Walk,875.708171817,868.471495284,14.4733530647
12.415085,-6.27742,3.068573,11-10-2017 13:24:32,Walk,889.840914433,882.717774717,14.2462794325
12.544907,-5.265854,2.8867188,11-10-2017 13:24:34,Walk,903.580022311,896.62593978,13.9081650629
12.595154,-6.856491,2.2891083,11-10-2017 13:24:48,Walk,918.408986567,911.147970971,14.5220311915
11.744507,-7.5085297,1.9720612,11-10-2017 13:24:53,Walk,932.265525249,925.22634049,14.0783695187
11.394562,-8.144424,3.2091522,11-10-2017 13:24:56,Walk,946.779745614,939.595277239,14.3689367493
12.376816,-6.7924805,3.3862152,11-10-2017 13:25:04,Walk,961.373181014,954.113879755,14.5186025161
11.587769,-7.369751,2.411728,11-10-2017 13:25:07,Walk,975.028315376,968.056836836,13.9429570804
12.383392,-4.8369446,4.992401,11-10-2017 13:25:11,Walk,989.358341971,982.257840259,14.2010034235
12.101639,-7.226181,0.6889038,11-10-2017 13:25:17,Walk,1003.42548964,996.369606512,14.1117662529
11.9652405,-7.4738464,0.75531006,11-10-2017 13:25:20,Walk,1017.56136601,1010.49744617,14.1278396622
11.55307,-7.665863,1.0508118,11-10-2017 13:25:21,Walk,1031.35462591,1024.40223267,13.9047864924
12.312805,-6.9043427,1.3242035,11-10-2017 13:25:26,Walk,1045.66991748,1038.58068921,14.1784565449
12.6059265,-7.1137085,1.3134308,11-10-2017 13:25:41,Walk,1060.3818015,1053.11476407,14.5340748592
13.929153,-6.4311676,0.8270874,11-10-2017 13:25:46,Walk,1076.16138878,1068.47918054,15.3644164733
13.168831,-5.8467178,1.2649765,11-10-2017 13:25:47,Walk,1090.17492587,1082.94301076,14.4638302149
14.69606,-7.143036,1.1130371,11-10-2017 13:25:48,Walk,1107.50987844,1099.32092254,16.3779117841
13.968643,-7.238739,0.3090515,11-10-2017 13:25:55,Walk,1122.92473887,1115.0568001,15.7358775542
14.005722,-6.806839,0.3712616,11-10-2017 13:25:56,Walk,1138.42173253,1130.63342172,15.5766216199
12.7381285,-8.754593,0.71403505,11-10-2017 13:25:57,Walk,1153.84287001,1146.10638725,15.4729655312
12.040619,-6.9330597,1.3283844,11-10-2017 13:25:58,Walk,1167.04245571,1160.06376622,13.9573789739
13.0043335,-7.8572845,0.29229736,11-10-2017 13:26:03,Walk,1182.85858704,1175.26031344,15.1965472144
12.439621,-8.621796,1.3738556,11-10-2017 13:26:04,Walk,1198.05671197,1190.45791246,15.1975990242
14.30423,-5.91192635,-0.39862823,11-10-2017 13:26:05,Walk,1213.68229061,1205.94083123,15.4829187664
12.152481,-8.32988,0.9455414,11-10-2017 13:26:12,Walk,1228.08622406,1220.70442645,14.7635952196
12.756668,-6.6764374,-1.1158752,11-10-2017 13:26:13,Walk,1242.36645054,1235.14577584,14.4413493926
11.525566,-9.1787265,1.1333771,11-10-2017 13:26:14,Walk,1257.31191059,1249.92319901,14.7774231662
13.1281585,-7.4714509,-0.685173035,11-10-2017 13:26:15,Walk,1272.60449789,1265.04406493,15.1208659223
11.992172,-7.4086304,-0.19224548,11-10-2017 13:26:16,Walk,1286.19017904,1279.14147434,14.0974094076
12.658569,-6.7147217,-0.61338806,11-10-2017 13:26:17,Walk,1300.65500446,1293.48382775,14.3423534174
12.442017,-7.7627716,-0.7318268,11-10-2017 13:26:18,Walk,1315.50881256,1308.16715096,14.6833232072
13.4966585,-6.8092347,0.5471344,11-10-2017 13:26:19,Walk,1330.85758625,1323.29410782,15.1269568624
12.79496,-7.00484465,0.65600586,11-10-2017 13:26:20,Walk,1345.19663475,1337.89579244,14.6016846172
13.250793,-9.403061,0.50405884,11-10-2017 13:26:22,Walk,1362.2796822,1354.15171895,16.2559265074
13.6916655,-8.627777,1.07175445,11-10-2017 13:26:23,Walk,1378.47989232,1370.3705012,16.2187822517
13.016296,-7.9207,0.23725891,11-10-2017 13:26:26,Walk,1393.22853959,1385.60919346,15.2386922615
12.975616,-8.772537,-0.08816528,11-10-2017 13:26:27,Walk,1409.10379977,1401.27226433,15.6630708711
12.822479,-7.6969757,-1.0225525,11-10-2017 13:26:28,Walk,1423.75751031,1416.26242831,14.9901639833
12.3654405,-6.8289718,-0.80122373,11-10-2017 13:26:29,Walk,1437.48522506,1430.41095948,14.148531163
12.808121,-7.604843,-1.2367096,11-10-2017 13:26:31,Walk,1452.83137128,1445.35790068,14.9469412001
13.972229,0.3441162,12.147537,11-10-2017 13:26:32,Walk,1473.13441184,1463.87557479,18.5176741076
13.509216,-5.507538,5.1700745,11-10-2017 13:26:33,Walk,1487.09223938,1479.35335118,15.4777763936
12.181198,-6.79667665,1.55032345,11-10-2017 13:26:34,Walk,1500.40578043,1493.38830401,14.0349528321
13.376419,-7.3177032,-1.1852722,11-10-2017 13:26:35,Walk,1516.32811722,1508.68151282,15.2932088057
13.130554,-8.2838135,0.29947662,11-10-2017 13:26:36,Walk,1531.97370199,1524.20963893,15.5281261167
11.996361,-7.28839865,1.4270935,11-10-2017 13:26:37,Walk,1545.37346569,1538.31885677,14.1092178373
13.427856,-7.1801147,1.4863129,11-10-2017 13:26:38,Walk,1561.26790037,1553.61821917,15.2993624017
12.409714,-8.491394,1.7028656,11-10-2017 13:26:39,Walk,1576.31756236,1568.75111463,15.1328954558
12.739929,-8.121704,0.9455414,11-10-2017 13:26:40,Walk,1591.45825689,1583.88920947,15.1380948381
13.225662,-8.320297,0.6320801,11-10-2017 13:26:41,Walk,1607.34611157,1599.5271442,15.6379347345
13.524765,-7.726883,-0.6421051,11-10-2017 13:26:42,Walk,1622.91157595,1615.11676537,15.589621168
12.7165905,-7.3721465,0.28930664,11-10-2017 13:26:43,Walk,1637.16951603,1629.81859914,14.7018337732
14.948502,-7.2985687,0.25880432,11-10-2017 13:26:44,Walk,1654.77428072,1646.45572019,16.6371210487
13.444611,-6.0148163,-0.30949402,11-10-2017 13:26:45,Walk,1668.55369691,1661.18770467,14.7319844764
13.2830965,-6.0124205,0.69369507,11-10-2017 13:26:46,Walk,1683.08313565,1675.78465866,14.5969539887
13.5397265,-5.637947,-0.027740485,11-10-2017 13:26:47,Walk,1697.78467392,1690.4513355,14.6666768426
14.407715,-5.6176147,-1.4113922,11-10-2017 13:26:48,Walk,1713.74396775,1705.979757,15.5284215032
14.479507,-5.109131,-1.6291351,11-10-2017 13:26:49,Walk,1729.14071992,1721.42039895,15.4406419462
13.024673,-6.589096,-0.7043152,11-10-2017 13:26:50,Walk,1743.34064743,1736.03389794,14.6134989908
13.642021,-7.6652605,-0.04449463,11-10-2017 13:26:51,Walk,1759.50604323,1751.6819948,15.6480968577
13.115601,-8.431564,1.1561127,11-10-2017 13:26:52,Walk,1775.13418936,1767.31679117,15.6347963739
13.120377,-7.8166046,0.7074585,11-10-2017 13:26:53,Walk,1790.2498289,1782.60548299,15.2886918219
13.223267,-7.4086304,0.7373657,11-10-2017 13:26:54,Walk,1805.3682636,1797.78067007,15.1751870741
13.065353,-6.6884003,0.28033447,11-10-2017 13:26:56,Walk,1819.80140243,1812.46115831,14.6804882413
14.406525,-6.6166077,-0.34179688,11-10-2017 13:26:57,Walk,1836.24665056,1828.31815314,15.8569948331
13.339325,-6.2875977,-1.5035095,11-10-2017 13:26:58,Walk,1850.55319392,1843.14151366,14.8233605201
12.518585,-5.9537964,1.1273956,11-10-2017 13:26:59,Walk,1864.00357939,1857.04955748,13.9080438169
12.305031,-6.71292115,0.50585937,11-10-2017 13:27:00,Walk,1878.08878826,1871.07571133,14.0261538555
12.9026335,-6.4826127,-0.66542816,11-10-2017 13:27:01,Walk,1892.75810696,1885.53064175,14.4549304146
12.538925,-7.957794,0.1953888,11-10-2017 13:27:02,Walk,1907.80901535,1900.38289081,14.8522490649
13.316589,-8.404053,0.38562012,11-10-2017 13:27:03,Walk,1924.01007415,1916.13434637,15.7514555613
11.866547,-7.829773,0.1295929,11-10-2017 13:27:04,Walk,1937.46058429,1930.35183832,14.2174919467
