"x-value","y-value","z-value","timestamp","travel-mode"
"3.2715302","8.631653","12.667984","07-09-2017 09:57:28","Biking"
"6.0974426","9.3806","13.961304","07-09-2017 09:57:28","Biking"
"7.3165894","10.636841","15.422119","07-09-2017 09:57:28","Biking"
"9.054977","9.166443","14.649231","07-09-2017 09:57:28","Biking"
"7.7030334","8.182999","10.806366","07-09-2017 09:57:28","Biking"
"-11.488602","-17.63675","-2.4821777","07-09-2017 09:57:28","Biking"
"-23.717117","-22.806442","-1.3336182","07-09-2017 09:57:28","Biking"
"-27.79808","-25.16098","0.112838745","07-09-2017 09:57:28","Biking"
"-16.21083","-26.30954","0.2336731","07-09-2017 09:57:28","Biking"
"1.6455994","-36.635773","3.1050568","07-09-2017 09:57:28","Biking"
"34.08989","-38.813232","18.437073","07-09-2017 09:57:28","Biking"
"38.55249","-9.001053","39.03209","07-09-2017 09:57:28","Biking"
"36.671738","15.199951","39.03209","07-09-2017 09:57:28","Biking"
"15.5802","3.286087","28.39241","07-09-2017 09:57:28","Biking"
"14.98558","6.4111176","12.681137","07-09-2017 09:57:28","Biking"
"17.691864","9.671326","12.017136","07-09-2017 09:57:28","Biking"
"10.446396","8.637634","13.588013","07-09-2017 09:57:29","Biking"
"1.8489838","3.7395172","14.278351","07-09-2017 09:57:30","Biking"
"8.686478","6.931549","11.490707","07-09-2017 09:57:30","Biking"
"7.7484894","8.418686","12.526794","07-09-2017 09:57:30","Biking"
"2.1959534","22.146317","3.7355652","07-09-2017 09:57:30","Biking"
"-3.3841095","12.624069","6.4035645","07-09-2017 09:57:30","Biking"
"0.26135254","15.537338","-0.07858276","07-09-2017 10:01:37","Biking"
"0.96484375","14.575424","-0.5703125","07-09-2017 10:01:37","Biking"
"0.8751068","14.695068","0.36528015","07-09-2017 10:01:38","Biking"
"0.8128967","15.651001","0.7612915","07-09-2017 10:01:39","Biking"
"0.2541809","14.242813","2.181427","07-09-2017 10:01:39","Biking"
"0.2158966","18.673126","3.7188263","07-09-2017 10:01:39","Biking"
"2.2593536","22.60933","-0.77848816","07-09-2017 10:01:39","Biking"
"0.7411194","14.197357","1.7590942","07-09-2017 10:01:39","Biking"
"0.19316101","16.492065","0.7002716","07-09-2017 10:01:40","Biking"
"1.7090149","15.555283","2.065384","07-09-2017 10:01:40","Biking"
"0.042404175","14.64003","4.1268005","07-09-2017 10:01:47","Biking"
"-0.61203","17.47911","1.2542114","07-09-2017 10:01:47","Biking"
"-1.5129242","14.628067","1.2243042","07-09-2017 10:01:47","Biking"
"0.41090393","14.105225","1.8679657","07-09-2017 10:01:47","Biking"
"0.16085815","17.057968","2.8861237","07-09-2017 10:01:48","Biking"
"1.2543793","17.936142","-0.28556824","07-09-2017 10:01:48","Biking"
"1.8322449","14.379211","0.9898071","07-09-2017 10:01:48","Biking"
"0.52934265","29.634644","6.0781403","07-09-2017 10:01:48","Biking"
"5.568634","29.424088","-0.9711151","07-09-2017 10:01:48","Biking"
"-1.7641754","13.065552","4.3433533","07-09-2017 10:01:56","Biking"
"1.1012268","20.590973","-0.47579956","07-09-2017 10:01:56","Biking"
"-0.70773315","14.254776","3.0883179","07-09-2017 10:02:03","Biking"
"0.46594238","15.178406","0.8725586","07-09-2017 10:02:03","Biking"
"0.46594238","15.178406","-0.046279907","07-09-2017 10:02:03","Biking"
"1.3835907","18.302246","0.081726074","07-09-2017 10:02:03","Biking"
"0.6800995","13.846802","0.95869446","07-09-2017 10:02:03","Biking"
"-0.5976715","15.082703","3.5453339","07-09-2017 10:02:03","Biking"
"1.0043182","13.907822","0.12361145","07-09-2017 10:02:03","Biking"
"0.05317688","16.122375","0.8964844","07-09-2017 10:02:05","Biking"
"-0.8979645","13.826462","1.4396515","07-09-2017 10:02:06","Biking"
"1.6324463","16.786392","-0.54997253","07-09-2017 10:02:06","Biking"
"1.7664337","14.193771","-0.07858276","07-09-2017 10:02:06","Biking"
"-3.969162","-15.843338","-0.89334106","07-09-2017 10:08:37","Walk"
"-2.4114227","-15.630371","-2.967926","07-09-2017 10:08:37","Walk"
"-1.3011627","-13.69339","-4.1380157","07-09-2017 10:08:37","Walk"
"1.393158","-15.941437","-2.993042","07-09-2017 10:08:37","Walk"
"2.7343292","-16.591095","0.35690308","07-09-2017 10:08:37","Walk"
"-3.969162","-15.843338","-0.89334106","07-09-2017 10:08:37","Biking"
"-2.4114227","-15.630371","-2.967926","07-09-2017 10:08:37","Biking"
"-1.3011627","-13.69339","-4.1380157","07-09-2017 10:08:37","Biking"
